Unnamed: 0,index,hid,finishm,age,besttime,class,horseweight,exweight,horseweightchg,distance,track,going,jname,tname,datediff,rating,ratechg,ind_win,ind_pla
23966,101918,10,82.46,5.0,82.51,Class 3,1142.0,118,8.0,1400,TURF,GOOD,0.2264957264957265,0.2763063707945598,28.0,65.0,-1.0,0,0
23967,101919,11,82.84,6.0,81.99,Class 3,1083.0,115,-5.0,1400,TURF,GOOD,0.10614525139664804,0.22427603203943314,14.0,62.0,-2.0,0,0
23968,101920,12,81.92,5.0,82.23,Class 3,1072.0,115,-7.0,1400,TURF,GOOD,0.22482435597189696,0.2635294117647059,63.0,62.0,0.0,1,1
23969,101921,13,82.86,5.0,83.11,Class 3,1309.0,108,9.0,1400,TURF,GOOD,0.23423423423423426,0.26454709058188364,39.0,62.0,0.0,0,0
23971,101923,1,71.04,5.0,69.66,Class 3,1238.0,131,5.0,1200,TURF,GOOD,0.17372621240024555,0.24124513618677046,14.0,76.0,-2.0,0,0
23972,101924,2,69.64,4.0,69.4,Class 3,1090.0,132,51.0,1200,TURF,GOOD,0.506429277942631,0.3948717948717949,203.0,75.0,6.0,1,1
23973,101925,3,70.55,6.0,69.31,Class 3,1103.0,132,12.0,1200,TURF,GOOD,0.2503209242618742,0.25961538461538464,56.0,75.0,0.0,0,0
23976,101928,6,70.09,5.0,69.44,Class 3,1056.0,118,12.0,1200,TURF,GOOD,0.2924901185770751,0.26277372262773724,28.0,68.0,0.0,0,1
23977,101929,7,70.61,5.0,69.27,Class 3,1318.0,116,50.0,1200,TURF,GOOD,0.23423423423423426,0.26454709058188364,308.0,66.0,9.0,0,0
23979,101931,9,73.02,5.0,70.58,Class 3,1145.0,117,11.0,1200,TURF,GOOD,0.15746753246753248,0.23462783171521034,18.0,65.0,-3.0,0,0
23980,101932,10,70.62,6.0,69.81,Class 3,1034.0,121,-1.0,1200,TURF,GOOD,0.22482435597189696,0.19189907038512616,25.0,64.0,-2.0,0,0
