index,rdate,rid,hid,venue,track,going,course,class,distance,rfinishm,rm1,rm2,rm3,rm4,rm5,rm6,horsenum,jname,tname,exweight,bardraw,gear,rating,ratechg,horseweight,horseweightchg,besttime,age,priority,lastsix,rank,runpos,p1,p2,p3,p4,p5,p6,m1,m2,m3,m4,m5,m6,finishm,d1,d2,d3,d4,d5,d6,datediff,pricemoney,windist,win_t5,win,place_t5,place,ind_win,ind_pla
110450,2019-10-23,6,8,HV,TURF,GOOD TO FIRM,C+3,Class 4,1200,6967,2381,2279,2307,0,0,0,A183,T H So,C H Yip,123,8,B2,50,-5,1179,+40,1.10.01,6,*1,5/9/4/6/6/9,9,8-8-9,8,8,9,0,0,0,2461,2263,2339,0,0,0,7063,5,4,6,0,0,0,101,"HK$ 967,000",6,16.0,22.0,3.8,4.6,0,0
110451,2019-10-23,6,9,HV,TURF,GOOD TO FIRM,C+3,Class 4,1200,6967,2381,2279,2307,0,0,0,C034,K Teetan,A S Cruz,123,12,B/TT,50,-1,1104,-15,1.09.83,4,1,4/7/5/2/2/3,12,3-5-12,3,5,12,0,0,0,2385,2307,2409,0,0,0,7101,N,2,8.25,0,0,0,14,"HK$ 967,000",8-1/4,17.0,17.0,4.1,3.7,0,0
110452,2019-10-23,6,10,HV,TURF,GOOD TO FIRM,C+3,Class 4,1200,6967,2381,2279,2307,0,0,0,C109,U Rispoli,J Size,122,10,H,49,+1,1033,+5,,4,*2,2/2/6/3/4/6,6,9-10-6,9,10,6,0,0,0,2469,2271,2302,0,0,0,7042,5.5,5,4.75,0,0,0,101,"HK$ 967,000",4-3/4,30.0,33.0,5.6,5.6,0,0
110453,2019-10-23,6,11,HV,TURF,GOOD TO FIRM,C+3,Class 4,1200,6967,2381,2279,2307,0,0,0,T256,H N Wong,C W Chang,121,7,B,48,-2,1112,0,1.09.54,9,+1,10/8/10/7/7/1,8,11-11-8,11,11,8,0,0,0,2485,2259,2302,0,0,0,7046,6.5,5.25,5,0,0,0,14,"HK$ 967,000",5,78.0,99.0,14.0,21.0,0,0
110454,2019-10-23,6,12,HV,TURF,GOOD TO FIRM,C+3,Class 4,1200,6967,2381,2279,2307,0,0,0,B394,M L Yeung,T P Yung,115,11,V-/TT,42,-3,1080,-25,1.11.12,4,*1,6/13/4/9/3/9,7,12-12-7,12,12,7,0,0,0,2505,2263,2278,0,0,0,7046,7.75,6.75,5,0,0,0,114,"HK$ 967,000",5,40.0,49.0,8.4,10.0,0,0
110455,2019-10-23,7,1,HV,TURF,GOOD TO FIRM,C+3,Class 3,1650,9958,2774,2354,2482,2348,0,0,C298,A Domeyer,A T Millard,133,9,B/XB,78,+1,1067,-9,,5,+1,2/8/10/9,6,11-11-8-6,11,11,8,6,0,0,2882,2358,2414,2362,0,0,10015,6.75,7,2.75,3.5,0,0,38,"HK$ 1,450,000",3-1/2,3.8,5.9,1.5,2.2,0,0
110456,2019-10-23,7,2,HV,TURF,GOOD TO FIRM,C+3,Class 3,1650,9958,2774,2354,2482,2348,0,0,C042,K Teetan,A S Cruz,130,3,H/TT,75,-1,1126,-1,,4,*1,9/11/6/3/12,12,1-3-5-12,1,3,5,12,0,0,2774,2370,2490,2477,0,0,10111,0.5,1,1.5,9.5,0,0,28,"HK$ 1,450,000",9-1/2,14.0,20.0,4.0,6.1,0,0
110457,2019-10-23,7,3,HV,TURF,GOOD TO FIRM,C+3,Class 3,1650,9958,2774,2354,2482,2348,0,0,C196,N Callan,C Fownes,127,2,,72,-3,1051,+14,1.41.25,4,*1,12/6/6/13/6/4,8,6-5-6-8,6,5,6,8,0,0,2810,2358,2474,2392,0,0,10034,2.25,2.5,2,4.75,0,0,101,"HK$ 1,450,000",4-3/4,9.9,6.4,2.7,2.1,0,0
110458,2019-10-23,7,4,HV,TURF,GOOD TO FIRM,C+3,Class 3,1650,9958,2774,2354,2482,2348,0,0,V081,A Sanna,K W Lui,126,1,B2,71,0,1152,-6,1.39.51,7,*1,10/1/4/2/10/12,10,9-9-11-10,9,9,11,10,0,0,2858,2370,2458,2364,0,0,10050,5.25,6.25,4.75,5.75,0,0,122,"HK$ 1,450,000",5-3/4,11.0,15.0,2.9,4.0,0,0
110459,2019-10-23,7,5,HV,TURF,GOOD TO FIRM,C+3,Class 3,1650,9958,2774,2354,2482,2348,0,0,V020,K C Leung,K L Man,126,4,B,71,-2,1118,+13,1.38.92,7,+1,11/12/11/12/12/4,4,8-7-9-4,8,7,9,4,0,0,2834,2362,2474,2343,0,0,10013,3.75,4.25,3.75,3.5,0,0,22,"HK$ 1,450,000",3-1/2,21.0,30.0,4.8,7.2,0,0
110460,2019-10-23,7,6,HV,TURF,GOOD TO FIRM,C+3,Class 3,1650,9958,2774,2354,2482,2348,0,0,C345,Z Purton,F C Lor,125,6,,70,0,1140,+28,,4,+1,5/1/1,3,2-4-4-3,2,4,4,3,0,0,2782,2382,2466,2362,0,0,9992,0.5,2.25,1.25,2,0,0,28,"HK$ 1,450,000",2,2.9,2.6,2.2,1.2,0,1
110461,2019-10-23,7,7,HV,TURF,GOOD TO FIRM,C+3,Class 3,1650,9958,2774,2354,2482,2348,0,0,B205,M Chadwick,P F Yiu,124,12,B/TT,69,-4,1122,+10,,5,1,8/13/11/14,11,4-1-2-11,4,1,2,11,0,0,2806,2322,2486,2462,0,0,10076,2,0.5,N,7.25,0,0,290,"HK$ 1,450,000",7-1/4,55.0,75.0,7.0,14.0,0,0
110462,2019-10-23,7,8,HV,TURF,GOOD TO FIRM,C+3,Class 3,1650,9958,2774,2354,2482,2348,0,0,V186,C Schofield,C W Chang,123,11,TT,68,-1,1095,+1,1.39.18,6,*1,6/9/12/4/3/1,7,3-2-1-7,3,2,1,7,0,0,2790,2346,2474,2406,0,0,10015,1,0.5,N,3.5,0,0,17,"HK$ 1,450,000",3-1/2,21.0,34.0,4.7,6.6,0,0
110463,2019-10-23,7,9,HV,TURF,GOOD TO FIRM,C+3,Class 3,1650,9958,2774,2354,2482,2348,0,0,B283,B Shinn,L Ho,122,5,H/V,67,-2,1066,+5,1.40.38,5,1,10/12/8/5/8/8,5,5-6-3-5,5,6,3,5,0,0,2806,2382,2438,2389,0,0,10015,2,3.75,1,3.5,0,0,17,"HK$ 1,450,000",3-1/2,13.0,6.7,2.9,2.2,0,0
110464,2019-10-23,7,10,HV,TURF,GOOD TO FIRM,C+3,Class 3,1650,9958,2774,2354,2482,2348,0,0,B319,J Moreira,D J Hall,121,10,PC-/H/P1,66,-1,1023,-12,,5,+1,9/6/11/10/14/13,9,12-12-12-9,12,12,12,9,0,0,2910,2354,2446,2335,0,0,10045,8.5,8.5,6.25,5.5,0,0,17,"HK$ 1,450,000",5-1/2,17.0,10.0,4.0,2.7,0,0
110465,2019-10-23,7,11,HV,TURF,GOOD TO FIRM,C+3,Class 3,1650,9958,2774,2354,2482,2348,0,0,C285,R Bayliss,D E Ferraris,120,8,H,65,-2,1083,+12,,4,1,12/13/9/12/10,2,10-10-10-2,10,10,10,2,0,0,2862,2374,2438,2288,0,0,9961,5.5,6.75,4,N,0,0,17,"HK$ 1,450,000",N,96.0,99.0,12.0,28.0,0,1
110466,2019-10-23,7,12,HV,TURF,GOOD TO FIRM,C+3,Class 3,1650,9958,2774,2354,2482,2348,0,0,C080,G van Niekerk,Y S Tsui,117,7,B/TT,62,-2,1033,-1,1.40.26,5,+1,10/12/11/11/3/7,1,7-8-7-1,7,8,7,1,0,0,2826,2386,2430,2316,0,0,9958,3.25,5.25,2,N,0,0,22,"HK$ 1,450,000",N,11.0,15.0,3.0,4.0,1,1
110467,2019-10-23,8,1,HV,TURF,GOOD TO FIRM,C+3,Class 3,1200,6972,2421,2262,2289,0,0,0,V197,K Teetan,D E Ferraris,133,2,H,76,0,1169,-3,1.09.37,7,+1,5/5/5/9/12/11,3,3-3-3,3,3,3,0,0,0,2445,2258,2315,0,0,0,7018,1.5,1.25,2.75,0,0,0,28,"HK$ 1,450,000",2-3/4,6.3,10.0,2.0,2.6,0,1
110468,2019-10-23,8,2,HV,TURF,GOOD TO FIRM,C+3,Class 3,1200,6972,2421,2262,2289,0,0,0,V315,Z Purton,C Fownes,132,3,,75,+1,1147,+7,1.09.88,6,*1,3/2/4/5/9/3,7,8-8-7,8,8,7,0,0,0,2481,2270,2295,0,0,0,7046,3.75,4.25,4.5,0,0,0,42,"HK$ 1,450,000",4-1/2,6.2,6.7,1.9,1.8,0,0
110469,2019-10-23,8,3,HV,TURF,GOOD TO FIRM,C+3,Class 3,1200,6972,2421,2262,2289,0,0,0,B456,B Shinn,A S Cruz,132,4,B/TT,75,0,1144,-1,1.09.80,5,*1,8/1/7/2/3/3,4,7-6-4,7,6,4,0,0,0,2469,2266,2288,0,0,0,7023,3,3.25,3.25,0,0,0,28,"HK$ 1,450,000",3-1/4,27.0,10.0,3.9,2.3,0,0
110470,2019-10-23,8,4,HV,TURF,GOOD TO FIRM,C+3,Class 3,1200,6972,2421,2262,2289,0,0,0,A040,K C Leung,K L Man,131,9,B,74,-2,1087,+13,1.09.40,6,*1,11/12/14/13/6/9,6,11-11-6,11,11,6,0,0,0,2501,2270,2265,0,0,0,7036,5,5.5,4,0,0,0,42,"HK$ 1,450,000",4,45.0,69.0,7.8,13.0,0,0
110471,2019-10-23,8,5,HV,TURF,GOOD TO FIRM,C+3,Class 3,1200,6972,2421,2262,2289,0,0,0,B403,J Moreira,L Ho,129,1,CP/H/XB,72,+10,1128,+26,1.09.64,4,+1,1/2/1/1/2/4,1,1-1-1,1,1,1,0,0,0,2421,2262,2289,0,0,0,6972,0.75,0.75,1,0,0,0,28,"HK$ 1,450,000",1,1.8,1.7,1.1,1.1,1,1
110472,2019-10-23,8,6,HV,TURF,GOOD TO FIRM,C+3,Class 3,1200,6972,2421,2262,2289,0,0,0,C448,G van Niekerk,C S Shum,127,8,H1/TT1,70,,1115,,,5,+1,,11,2-2-11,2,2,11,0,0,0,2433,2262,2380,0,0,0,7075,0.75,0.75,6.5,0,0,0,,"HK$ 1,450,000",6-1/2,10.0,13.0,2.5,3.6,0,0
110473,2019-10-23,8,7,HV,TURF,GOOD TO FIRM,C+3,Class 3,1200,6972,2421,2262,2289,0,0,0,C205,N Callan,J Moore,126,6,CP1/TT,69,-1,1127,-21,1.09.72,3,+1,9/4/5/2/11/6,2,4-5-2,4,5,2,0,0,0,2457,2258,2274,0,0,0,6989,2.25,2,1,0,0,0,14,"HK$ 1,450,000",1,13.0,11.0,3.2,2.4,0,1
110474,2019-10-23,8,8,HV,TURF,GOOD TO FIRM,C+3,Class 3,1200,6972,2421,2262,2289,0,0,0,T372,A Domeyer,P O'Sullivan,125,12,V/TT,68,-2,1145,+7,1.09.27,8,*1,11/6/3/3/2/6,8,10-9-8,10,9,8,0,0,0,2493,2270,2288,0,0,0,7051,4.5,5,5,0,0,0,28,"HK$ 1,450,000",5,26.0,25.0,5.7,5.1,0,0
110475,2019-10-23,8,9,HV,TURF,GOOD TO FIRM,C+3,Class 3,1200,6972,2421,2262,2289,0,0,0,B378,M Chadwick,J Size,123,11,,66,0,1088,+15,,5,+1,5/1/1/2/8/4,5,6-4-5,6,4,5,0,0,0,2465,2246,2322,0,0,0,7033,2.75,1.75,3.75,0,0,0,22,"HK$ 1,450,000",3-3/4,21.0,20.0,4.3,3.5,0,0
110476,2019-10-23,8,10,HV,TURF,GOOD TO FIRM,C+3,Class 3,1200,6972,2421,2262,2289,0,0,0,B145,T H So,W Y So,122,5,TT,65,-1,1068,+12,,4,*1,8/13/14/10/10/12,12,5-7-12,5,7,12,0,0,0,2461,2274,2346,0,0,0,7081,2.5,3.25,6.75,0,0,0,32,"HK$ 1,450,000",6-3/4,94.0,99.0,13.0,21.0,0,0
110477,2019-10-23,8,11,HV,TURF,GOOD TO FIRM,C+3,Class 3,1200,6972,2421,2262,2289,0,0,0,C293,M F Poon,K W Lui,122,7,TT,65,-2,1229,-2,1.10.70,4,*1,10/11/11,9,9-10-9,9,10,9,0,0,0,2489,2282,2281,0,0,0,7052,4.25,5.5,5,0,0,0,28,"HK$ 1,450,000",5,48.0,61.0,8.2,11.0,0,0
110478,2019-10-23,8,12,HV,TURF,GOOD TO FIRM,C+3,Class 3,1200,6972,2421,2262,2289,0,0,0,C164,H T Mo,C H Yip,117,10,TT,60,-3,1064,+6,,5,*1,12/9/14/13/10/7,10,12-12-10,12,12,10,0,0,0,2517,2290,2261,0,0,0,7068,6,7.75,6,0,0,0,22,"HK$ 1,450,000",6,99.0,99.0,15.0,27.0,0,0
110479,2019-10-23,9,1,HV,TURF,GOOD TO FIRM,C+3,Class 2,1200,6925,2295,2275,2355,0,0,0,C273,Z Purton,K H Ting,133,1,,97,0,1202,-2,1.08.78,4,+1,5/1/1,3,2-2-3,2,2,3,0,0,0,2307,2279,2358,0,0,0,6944,0.75,1,1.25,0,0,0,45,"HK$ 2,100,000",1-1/4,1.7,1.5,1.3,1.1,0,1
110480,2019-10-23,9,2,HV,TURF,GOOD TO FIRM,C+3,Class 2,1200,6925,2295,2275,2355,0,0,0,V356,M Chadwick,K W Lui,129,7,B/H/TT,93,+5,1188,+10,1.09.42,7,+1,1/4/9/11/2/1,8,11-12-8,11,12,8,0,0,0,2415,2267,2304,0,0,0,6986,7.5,7,3.75,0,0,0,38,"HK$ 2,100,000",3-3/4,17.0,12.0,2.3,2.7,0,0
110481,2019-10-23,9,3,HV,TURF,GOOD TO FIRM,C+3,Class 2,1200,6925,2295,2275,2355,0,0,0,C028,J Moreira,J Size,128,5,E/TT,92,+6,1117,+6,1.09.57,4,+1,1/3/2/2/4/1,4,7-9-4,7,9,4,0,0,0,2379,2271,2295,0,0,0,6944,5.25,5,1.25,0,0,0,105,"HK$ 2,100,000",1-1/4,5.6,6.4,1.8,1.6,0,0
110482,2019-10-23,9,4,HV,TURF,GOOD TO FIRM,C+3,Class 2,1200,6925,2295,2275,2355,0,0,0,B285,B Shinn,C H Yip,127,6,B,91,0,1149,-1,1.10.20,5,+1,7/1/1/2/3/2,10,9-8-10,9,8,10,0,0,0,2383,2255,2369,0,0,0,7007,5.5,4.25,5.25,0,0,0,38,"HK$ 2,100,000",5-1/4,32.0,39.0,6.1,6.2,0,0
110483,2019-10-23,9,5,HV,TURF,GOOD TO FIRM,C+3,Class 2,1200,6925,2295,2275,2355,0,0,0,A391,A Sanna,P F Yiu,127,2,,91,0,1113,-33,1.09.93,6,*1,7/5/2/1/2/1,1,6-7-1,6,7,1,0,0,0,2359,2271,2295,0,0,0,6925,4,3.75,SH,0,0,0,45,"HK$ 2,100,000",SH,37.0,51.0,7.0,7.5,1,1
110484,2019-10-23,9,6,HV,TURF,GOOD TO FIRM,C+3,Class 2,1200,6925,2295,2275,2355,0,0,0,B253,K Teetan,A S Cruz,124,8,B/TT,88,+2,1088,+11,1.09.44,5,+1,3/1/1/1/3/5,5,10-10-5,10,10,5,0,0,0,2383,2275,2310,0,0,0,6968,5.5,5.5,2.75,0,0,0,105,"HK$ 2,100,000",2-3/4,13.0,21.0,3.1,3.5,0,0
110485,2019-10-23,9,7,HV,TURF,GOOD TO FIRM,C+3,Class 2,1200,6925,2295,2275,2355,0,0,0,C122,K C Leung,R Gibson,120,11,B/XB,84,0,1189,+5,1.09.21,4,+1,6/2/1/2/9/2,11,3-3-11,3,3,11,0,0,0,2327,2279,2402,0,0,0,7008,2,2.25,5.25,0,0,0,45,"HK$ 2,100,000",5-1/4,15.0,9.7,3.4,2.5,0,0
110486,2019-10-23,9,8,HV,TURF,GOOD TO FIRM,C+3,Class 2,1200,6925,2295,2275,2355,0,0,0,B211,C Schofield,F C Lor,123,12,B/TT,87,-1,1165,-22,1.08.68,4,1,14/11/9/14/1/12,12,1-1-12,1,1,12,0,0,0,2295,2275,2454,0,0,0,7024,0.75,1,6.25,0,0,0,22,"HK$ 2,100,000",6-1/4,46.0,75.0,8.0,12.0,0,0
110487,2019-10-23,9,9,HV,TURF,GOOD TO FIRM,C+3,Class 2,1200,6925,2295,2275,2355,0,0,0,C495,L Hewitson,D E Ferraris,118,3,,82,0,1154,-8,,4,1,4,6,4-4-6,4,4,6,0,0,0,2335,2275,2362,0,0,0,6972,2.5,2.5,3,0,0,0,11,"HK$ 2,100,000",3,14.0,20.0,2.8,4.1,0,0
110488,2019-10-23,9,10,HV,TURF,GOOD TO FIRM,C+3,Class 2,1200,6925,2295,2275,2355,0,0,0,B349,G van Niekerk,A T Millard,117,9,B,81,0,1095,-7,1.09.39,5,+1,11/8/1/10/7/1,7,8-5-7,8,5,7,0,0,0,2379,2239,2357,0,0,0,6975,5.25,3,3.25,0,0,0,38,"HK$ 2,100,000",3-1/4,19.0,25.0,4.8,4.7,0,0
110489,2019-10-23,9,11,HV,TURF,GOOD TO FIRM,C+3,Class 2,1200,6925,2295,2275,2355,0,0,0,B055,M L Yeung,D J Whyte,117,4,B/XB,81,-2,1179,-7,1.09.43,6,+1,12/12/8/3/4/2,9,5-6-9,5,6,9,0,0,0,2351,2275,2372,0,0,0,6998,3.5,3.5,4.5,0,0,0,11,"HK$ 2,100,000",4-1/2,39.0,51.0,6.3,7.4,0,0
110490,2019-10-23,9,12,HV,TURF,GOOD TO FIRM,C+3,Class 2,1200,6925,2295,2275,2355,0,0,0,V310,M F Poon,D J Hall,117,10,B,81,-2,1041,-12,1.09.00,6,+1,9/9/5/7/8/6,2,12-11-2,12,11,2,0,0,0,2431,2227,2268,0,0,0,6926,8.5,5.5,SH,0,0,0,22,"HK$ 2,100,000",SH,42.0,42.0,8.9,8.8,0,1
110491,2019-10-27,1,1,ST,ALL WEATHER TRACK,GOOD,,Class 5,1200,6990,2381,2212,2397,0,0,0,A053,C Schofield,R Gibson,133,5,B,39,-1,1135,+6,1.08.90,7,+1,4/3/12/9/7/1,4,3-3-4,3,3,4,0,0,0,2393,2224,2414,0,0,0,7031,0.75,1.5,2.5,0,0,0,36,"HK$ 725,000",2-1/2,6.9,7.9,2.2,2.0,0,0
110492,2019-10-27,1,2,ST,ALL WEATHER TRACK,GOOD,,Class 5,1200,6990,2381,2212,2397,0,0,0,T140,,,,,,,,,,,,,,0,--,,,,0,0,0,,,,0,0,0,,,,,0,0,0,36,"HK$ 725,000",,,,0.0,0.0,0,0
110493,2019-10-27,1,3,ST,ALL WEATHER TRACK,GOOD,,Class 5,1200,6990,2381,2212,2397,0,0,0,B155,A Sanna,D J Whyte,131,7,B2,37,-2,1076,+2,1.08.80,5,+1,8/3/8/11/10/11,6,7-9-6,7,9,6,0,0,0,2417,2276,2384,0,0,0,7077,2.25,6.25,5.5,0,0,0,7,"HK$ 725,000",5-1/2,3.5,3.2,1.6,1.5,0,0
110494,2019-10-27,1,4,ST,ALL WEATHER TRACK,GOOD,,Class 5,1200,6990,2381,2212,2397,0,0,0,A092,Z Purton,K L Man,131,3,TT,37,-3,1089,+21,1.10.41,8,2,12/13/9/9/4/6,10,5-6-10,5,6,10,0,0,0,2409,2244,2471,0,0,0,7124,1.75,3.75,8.5,0,0,0,32,"HK$ 725,000",8-1/2,9.4,8.8,3.6,2.9,0,0
110495,2019-10-27,1,5,ST,ALL WEATHER TRACK,GOOD,,Class 5,1200,6990,2381,2212,2397,0,0,0,A031,J Moreira,Y S Tsui,130,2,V,36,0,1139,+4,1.09.81,6,+1,7/7/2/2/2/8,3,6-4-3,6,4,3,0,0,0,2413,2220,2397,0,0,0,7030,2,2.5,2.5,0,0,0,4,"HK$ 725,000",2-1/2,3.7,4.3,1.6,1.8,0,1
110496,2019-10-27,1,6,ST,ALL WEATHER TRACK,GOOD,,Class 5,1200,6990,2381,2212,2397,0,0,0,B157,N Callan,C W Chang,130,8,B2,36,-1,1246,+8,,4,+1,14/9/5/1/2/8,5,4-5-5,4,5,5,0,0,0,2405,2232,2396,0,0,0,7033,1.5,2.75,2.75,0,0,0,49,"HK$ 725,000",2-3/4,15.0,7.8,4.2,2.5,0,0
110497,2019-10-27,1,7,ST,ALL WEATHER TRACK,GOOD,,Class 5,1200,6990,2381,2212,2397,0,0,0,B334,K C Leung,W Y So,127,1,CP/TT,33,-5,1110,+23,1.11.16,4,+1,8/11/10/14/12/12,9,2-2-9,2,2,9,0,0,0,2381,2228,2491,0,0,0,7100,SH,1,7,0,0,0,112,"HK$ 725,000",7,37.0,44.0,6.8,10.0,0,0
110498,2019-10-27,1,8,ST,ALL WEATHER TRACK,GOOD,,Class 5,1200,6990,2381,2212,2397,0,0,0,B341,G van Niekerk,C H Yip,126,4,B/TT,32,-2,1037,+4,1.10.29,5,+1,10/10/5/7/5/10,11,9-8-11,9,8,11,0,0,0,2441,2244,2580,0,0,0,7265,3.75,5.75,17.25,0,0,0,21,"HK$ 725,000",17-1/4,13.0,18.0,3.2,3.9,0,0
110499,2019-10-27,1,9,ST,ALL WEATHER TRACK,GOOD,,Class 5,1200,6990,2381,2212,2397,0,0,0,B004,H N Wong,C H Yip,122,11,PC1,28,-2,1048,+4,1.11.33,6,2,5/13/8/8/7/8,7,11-10-7,11,10,7,0,0,0,2477,2228,2373,0,0,0,7078,6,7,5.5,0,0,0,18,"HK$ 725,000",5-1/2,43.0,60.0,7.5,13.0,0,0
110500,2019-10-27,1,10,ST,ALL WEATHER TRACK,GOOD,,Class 5,1200,6990,2381,2212,2397,0,0,0,A208,H T Mo,L Ho,119,9,V,25,-3,1180,-12,1.09.72,6,*1,3/13/3/2/8/5,1,1-1-1,1,1,1,0,0,0,2381,2212,2397,0,0,0,6990,SH,1,2,0,0,0,169,"HK$ 725,000",2,9.4,10.0,2.8,3.0,1,1
110501,2019-10-27,1,11,ST,ALL WEATHER TRACK,GOOD,,Class 5,1200,6990,2381,2212,2397,0,0,0,B277,M F Poon,K L Man,116,6,V,22,-2,1095,+17,1.10.17,5,+1,5/4/11/9/6/14,2,8-7-2,8,7,2,0,0,0,2433,2236,2355,0,0,0,7024,3.25,4.75,2,0,0,0,36,"HK$ 725,000",2,11.0,10.0,2.5,3.0,0,1
110502,2019-10-27,1,12,ST,ALL WEATHER TRACK,GOOD,,Class 5,1200,6990,2381,2212,2397,0,0,0,B231,H W Lai,Y S Tsui,113,10,P-/H/PC1,19,-2,1034,+10,1.09.86,5,2,8/9/7/10/4/6,8,10-11-8,10,11,8,0,0,0,2477,2256,2365,0,0,0,7098,6,8.75,6.75,0,0,0,11,"HK$ 725,000",6-3/4,31.0,47.0,7.2,10.0,0,0
110503,2019-10-27,2,1,ST,ALL WEATHER TRACK,GOOD,,Class 4,1800,10965,1395,2367,2427,2381,2395,0,B353,Z Purton,C Fownes,133,7,V,56,+2,1090,+1,1.49.59,5,+1,2/2/2/2/3/2,5,7-7-7-7-5,7,7,7,7,5,0,1463,2391,2439,2345,2353,0,10991,4.25,5.75,6.5,4.25,1.75,0,21,"HK$ 967,000",1-3/4,5.7,6.0,1.6,1.7,0,0
110504,2019-10-27,2,2,ST,ALL WEATHER TRACK,GOOD,,Class 4,1800,10965,1395,2367,2427,2381,2395,0,S131,N Callan,F C Lor,133,6,PC/TT,56,0,1172,+10,1.48.47,9,1,4/5/9/6/8/14,8,9-9-9-9-8,9,9,9,9,8,0,1483,2395,2435,2353,2373,0,11039,5.5,7.25,7.75,6,4.5,0,21,"HK$ 967,000",4-1/2,11.0,15.0,2.7,3.9,0,0
110505,2019-10-27,2,3,ST,ALL WEATHER TRACK,GOOD,,Class 4,1800,10965,1395,2367,2427,2381,2395,0,C127,B Shinn,C S Shum,123,1,B/TT,46,+5,1086,+9,,5,1,1/3/1/3/2/5,7,3-3-3-2-7,3,3,3,2,7,0,1415,2375,2447,2353,2421,0,11011,1.25,1.75,3,1.25,3,0,21,"HK$ 967,000",3,9.6,8.6,2.8,2.4,0,0
110506,2019-10-27,2,4,ST,ALL WEATHER TRACK,GOOD,,Class 4,1800,10965,1395,2367,2427,2381,2395,0,V337,K C Leung,L Ho,123,9,H/TT,46,-2,1119,0,1.48.61,7,1,7/6/11/3/7/10,4,4-2-2-3-4,4,2,2,3,4,0,1419,2359,2443,2369,2394,0,10984,1.5,1,2,1.25,1.25,0,26,"HK$ 967,000",1-1/4,11.0,14.0,2.8,3.7,0,0
110507,2019-10-27,2,5,ST,ALL WEATHER TRACK,GOOD,,Class 4,1800,10965,1395,2367,2427,2381,2395,0,A081,M Chadwick,P F Yiu,123,10,,46,0,1048,-4,,6,+1,6/5/1/3/1/5,9,10-10-10-10-9,10,10,10,10,9,0,1503,2395,2451,2333,2394,0,11076,6.75,8.5,10,7,7,0,21,"HK$ 967,000",7,19.0,24.0,5.4,5.6,0,0
110508,2019-10-27,2,6,ST,ALL WEATHER TRACK,GOOD,,Class 4,1800,10965,1395,2367,2427,2381,2395,0,B428,M L Yeung,K W Lui,122,4,B/H,45,+2,1176,+14,,4,+1,3/5/11/8/9/12,6,6-5-5-5-6,6,5,5,5,6,0,1451,2375,2443,2341,2391,0,11001,3.5,4,5,2.5,2.25,0,21,"HK$ 967,000",2-1/4,4.1,4.2,1.6,1.5,0,0
110509,2019-10-27,2,7,ST,ALL WEATHER TRACK,GOOD,,Class 4,1800,10965,1395,2367,2427,2381,2395,0,A083,H N Wong,Y S Tsui,121,8,,44,0,1030,+1,1.49.01,7,1,9/1/5/8/11/6,1,1-1-1-1-1,1,1,1,1,1,0,1395,2367,2427,2381,2395,0,10965,1.25,1,2,1.25,0.75,0,11,"HK$ 967,000",3/4,34.0,42.0,8.2,8.2,1,1
110510,2019-10-27,2,8,ST,ALL WEATHER TRACK,GOOD,,Class 4,1800,10965,1395,2367,2427,2381,2395,0,A201,G van Niekerk,C W Chang,120,3,CP,43,0,1065,-7,,6,1,5/1/2/5/12/5,2,2-4-4-4-2,2,4,4,4,2,0,1415,2391,2443,2353,2377,0,10979,1.25,2.75,3.75,2,0.75,0,11,"HK$ 967,000",3/4,17.0,15.0,3.7,4.1,0,1
110511,2019-10-27,2,9,ST,ALL WEATHER TRACK,GOOD,,Class 4,1800,10965,1395,2367,2427,2381,2395,0,B345,J Moreira,J Moore,118,2,B-/PC2,41,0,1008,-5,1.50.33,4,1,3/1/3/5/7/7,3,5-6-6-6-3,5,6,6,6,3,0,1443,2387,2443,2353,2356,0,10982,3,4.25,5.25,3.5,1,0,15,"HK$ 967,000",1,2.7,2.4,1.4,1.2,0,1
110512,2019-10-27,2,10,ST,ALL WEATHER TRACK,GOOD,,Class 4,1800,10965,1395,2367,2427,2381,2395,0,B471,M F Poon,A T Millard,118,5,B,41,-3,1001,-2,,5,1,12/10/10/10/4/6,10,8-8-8-8-10,8,8,8,8,10,0,1479,2375,2447,2353,2423,0,11077,5.25,5.75,7,5.25,7,0,7,"HK$ 967,000",7,46.0,44.0,9.5,10.0,0,0
110513,2019-10-27,3,1,ST,ALL WEATHER TRACK,GOOD,,Class 5,1650,10024,2838,2296,2379,2511,0,0,C008,C Schofield,Y S Tsui,133,11,,40,-1,1102,+9,,4,+1,4/3/7/2/5/7,3,10-12-6-3,10,12,6,3,0,0,2914,2328,2371,2428,0,0,10040,4.75,6.75,6.25,1,0,0,15,"HK$ 725,000",1,8.1,11.0,3.6,3.5,0,1
110514,2019-10-27,3,2,ST,ALL WEATHER TRACK,GOOD,,Class 5,1650,10024,2838,2296,2379,2511,0,0,B364,N Callan,R Gibson,132,9,H-/PC-,39,-2,1125,+27,1.40.44,5,+1,8/9/4/6/8/5,14,9-8-10-14,9,8,10,14,0,0,2902,2308,2419,2806,0,0,10435,4,4.75,7.25,25.75,0,0,36,"HK$ 725,000",25-3/4,25.0,36.0,8.1,9.3,0,0
