index,rdate,rid,hid,venue,track,going,course,class,distance,rfinishm,rm1,rm2,rm3,rm4,rm5,rm6,horsenum,jname,tname,exweight,bardraw,gear,rating,ratechg,horseweight,horseweightchg,besttime,age,priority,lastsix,rank,runpos,p1,p2,p3,p4,p5,p6,m1,m2,m3,m4,m5,m6,finishm,d1,d2,d3,d4,d5,d6,datediff,pricemoney,windist,win_t5,win,place_t5,place,ind_win,ind_pla
110445,2019-10-09,5,12,HV,TURF,GOOD,B,Class 4,1650,10072,2808,2402,2445,2417,0,0,B286,M F Poon,C H Yip,114.0,11.0,E/TT,41.0,-1.0,1073.0,11.0,1.42.45,5.0,*1,8/12/9/9/3/9,4,12-12-12-4,12.0,12.0,12.0,4,0,0,2956.0,2402.0,2389.0,2384,0,0,10131.0,9.25,9.25,5.75,3.75,0.0,0,31.0,"HK$ 967,000",3-3/4,93.0,99.0,19.0,20.0,0,0
110446,2019-10-09,6,1,HV,TURF,GOOD,B,Class 4,1200,7081,2387,2356,2338,0,0,0,V362,Z Purton,R Gibson,133.0,5.0,B/XB,59.0,-1.0,1036.0,-27.0,1.09.83,7.0,*2,7/9/10/9/5/8,5,8-8-5,8.0,8.0,5.0,0,0,0,2451.0,2360.0,2310.0,0,0,0,7121.0,4,4.25,2.5,0,0.0,0,98.0,"HK$ 967,000",2-1/2,5.1,7.6,1.9,2.2,0,0
110447,2019-10-09,6,2,HV,TURF,GOOD,B,Class 4,1200,7081,2387,2356,2338,0,0,0,B254,M L Yeung,L Ho,132.0,4.0,H/TT,58.0,7.0,1118.0,9.0,1.09.61,5.0,+1,1/4/3/1/4/9,2,3-3-2,3.0,3.0,2.0,0,0,0,2403.0,2364.0,2316.0,0,0,0,7083.0,1,1.5,HD,0,0.0,0,98.0,"HK$ 967,000",HD,3.5,3.2,1.5,1.4,0,1
110448,2019-10-09,6,3,HV,TURF,GOOD,B,Class 4,1200,7081,2387,2356,2338,0,0,0,B167,J Moreira,C Fownes,128.0,8.0,TT,54.0,6.0,1082.0,5.0,1.09.71,5.0,2,1/14/5/4/6/3,3,7-5-3,7.0,5.0,3.0,0,0,0,2451.0,2320.0,2329.0,0,0,0,7100.0,4,1.75,1.25,0,0.0,0,14.0,"HK$ 967,000",1-1/4,3.3,3.3,1.6,1.4,0,1
110449,2019-10-09,6,4,HV,TURF,GOOD,B,Class 4,1200,7081,2387,2356,2338,0,0,0,C278,B Shinn,C S Shum,126.0,11.0,TT,52.0,0.0,1132.0,-3.0,1.10.40,4.0,1,3,1,2-2-1,2.0,2.0,1.0,0,0,0,2395.0,2356.0,2330.0,0,0,0,7081.0,0.5,0.5,HD,0,0.0,0,203.0,"HK$ 967,000",HD,14.0,11.0,3.5,3.3,1,1
110450,2019-10-09,6,5,HV,TURF,GOOD,B,Class 4,1200,7081,2387,2356,2338,0,0,0,C468,K C Leung,W Y So,126.0,7.0,,52.0,,1120.0,,,4.0,1,,12,9-9-12,9.0,9.0,12.0,0,0,0,2475.0,2356.0,2465.0,0,0,0,7296.0,5.5,5.5,13.5,0,0.0,0,,"HK$ 967,000",13-1/2,99.0,99.0,28.0,43.0,0,0
110451,2019-10-09,6,6,HV,TURF,GOOD,B,Class 4,1200,7081,2387,2356,2338,0,0,0,C034,K Teetan,A S Cruz,125.0,9.0,B/TT,51.0,0.0,1119.0,0.0,1.09.83,4.0,*1,7/5/2/2/3/2,4,1-1-4,1.0,1.0,4.0,0,0,0,2387.0,2356.0,2360.0,0,0,0,7103.0,0.5,0.5,1.5,0,0.0,0,28.0,"HK$ 967,000",1-1/2,8.7,10.0,2.8,3.0,0,0
110452,2019-10-09,6,7,HV,TURF,GOOD,B,Class 4,1200,7081,2387,2356,2338,0,0,0,C136,C Y Ho,D J Hall,125.0,3.0,XB,51.0,-1.0,1124.0,-9.0,,4.0,2,6,8,6-7-8,6.0,7.0,8.0,0,0,0,2447.0,2344.0,2353.0,0,0,0,7144.0,3.75,3,4,0,0.0,0,100.0,"HK$ 967,000",4,13.0,8.3,2.3,2.4,0,0
110453,2019-10-09,6,8,HV,TURF,GOOD,B,Class 4,1200,7081,2387,2356,2338,0,0,0,B235,M Chadwick,A T Millard,122.0,10.0,B,48.0,-8.0,999.0,35.0,,5.0,*1,11/13/13/10/10/14,9,10-10-9,10.0,10.0,9.0,0,0,0,2495.0,2340.0,2312.0,0,0,0,7147.0,6.75,5.75,4.25,0,0.0,0,94.0,"HK$ 967,000",4-1/4,53.0,95.0,12.0,24.0,0,0
110454,2019-10-09,6,9,HV,TURF,GOOD,B,Class 4,1200,7081,2387,2356,2338,0,0,0,C389,C Schofield,Y S Tsui,122.0,1.0,,48.0,-2.0,1111.0,-12.0,,3.0,2,11/13/6/2/6,6,5-6-6,5.0,6.0,6.0,0,0,0,2427.0,2364.0,2330.0,0,0,0,7121.0,2.5,3,2.5,0,0.0,0,8.0,"HK$ 967,000",2-1/2,45.0,34.0,10.0,7.5,0,0
110455,2019-10-09,6,10,HV,TURF,GOOD,B,Class 4,1200,7081,2387,2356,2338,0,0,0,C088,H W Lai,P F Yiu,118.0,6.0,V-/CP1/TT,44.0,-4.0,1232.0,26.0,1.10.56,4.0,+1,9/8/9/5,7,4-4-7,4.0,4.0,7.0,0,0,0,2419.0,2348.0,2372.0,0,0,0,7139.0,2,1.5,3.75,0,0.0,0,98.0,"HK$ 967,000",3-3/4,16.0,11.0,4.0,3.1,0,0
110456,2019-10-09,6,11,HV,TURF,GOOD,B,Class 4,1200,7081,2387,2356,2338,0,0,0,C005,H N Wong,K W Lui,117.0,2.0,H/TT,43.0,-2.0,1019.0,20.0,1.10.33,5.0,2,5/10/10/7/12,10,12-12-10,12.0,12.0,10.0,0,0,0,2527.0,2332.0,2305.0,0,0,0,7164.0,8.75,7.25,5.25,0,0.0,0,98.0,"HK$ 967,000",5-1/4,22.0,33.0,4.8,6.6,0,0
110457,2019-10-09,6,12,HV,TURF,GOOD,B,Class 4,1200,7081,2387,2356,2338,0,0,0,A408,L Hewitson,C H Yip,115.0,12.0,,41.0,-4.0,1037.0,-62.0,1.10.27,5.0,+1,9/5/5/6/5/10,11,11-11-11,11.0,11.0,11.0,0,0,0,2507.0,2344.0,2346.0,0,0,0,7197.0,7.5,6.75,7.25,0,0.0,0,196.0,"HK$ 967,000",7-1/4,48.0,67.0,10.0,14.0,0,0
110458,2019-10-09,7,1,HV,TURF,GOOD,B,Class 2,1650,9940,2769,2454,2340,2377,0,0,B413,J Moreira,C Fownes,132.0,5.0,B/H,96.0,0.0,1073.0,10.0,1.38.58,5.0,+1,4/1/3/2/1/9,5,6-7-8-5,6.0,7.0,8.0,5,0,0,2857.0,2426.0,2356.0,2341,0,0,9979.0,5.5,3.75,4.75,2.5,0.0,0,14.0,"HK$ 2,100,000",2-1/2,2.5,2.7,1.2,1.4,0,0
110459,2019-10-09,7,2,HV,TURF,GOOD,B,Class 2,1650,9940,2769,2454,2340,2377,0,0,B092,K C Leung,F C Lor,131.0,3.0,CP/TT,95.0,0.0,1158.0,22.0,1.39.30,5.0,1,9/4/1/5/5/4,3,2-2-3-3,2.0,2.0,3.0,3,0,0,2797.0,2442.0,2356.0,2367,0,0,9961.0,1.75,1,2,1.25,0.0,0,98.0,"HK$ 2,100,000",1-1/4,19.0,24.0,4.8,6.0,0,1
110460,2019-10-09,7,3,HV,TURF,GOOD,B,Class 2,1650,9940,2769,2454,2340,2377,0,0,B412,U Rispoli,J Size,128.0,1.0,TT,92.0,-1.0,1025.0,7.0,1.38.77,5.0,1,7/6/2/3/9/14,8,3-4-4-8,3.0,4.0,4.0,8,0,0,2805.0,2438.0,2360.0,2446,0,0,10049.0,2.25,1.25,2.5,6.75,0.0,0,14.0,"HK$ 2,100,000",6-3/4,12.0,15.0,3.2,3.9,0,0
110461,2019-10-09,7,4,HV,TURF,GOOD,B,Class 2,1650,9940,2769,2454,2340,2377,0,0,S355,Z Purton,D J Hall,127.0,2.0,B,91.0,-3.0,1251.0,14.0,1.39.69,8.0,1,7/5/11/2/3/9,9,10-10-10-9,10.0,10.0,10.0,9,0,0,2929.0,2378.0,2364.0,2421,0,0,10092.0,10,5.25,6.75,9.5,0.0,0,126.0,"HK$ 2,100,000",9-1/2,12.0,14.0,3.2,3.8,0,0
110462,2019-10-09,7,5,HV,TURF,GOOD,B,Class 2,1650,9940,2769,2454,2340,2377,0,0,A402,K H Chan,A S Cruz,126.0,6.0,H/TT,90.0,-1.0,1044.0,0.0,1.39.09,6.0,+1,6/7/11/5/11/6,4,1-1-2-4,1.0,1.0,2.0,4,0,0,2769.0,2454.0,2360.0,2381,0,0,9964.0,1.75,1,1.25,1.5,0.0,0,28.0,"HK$ 2,100,000",1-1/2,7.7,5.1,2.3,1.6,0,0
110463,2019-10-09,7,6,HV,TURF,GOOD,B,Class 2,1650,9940,2769,2454,2340,2377,0,0,B208,R Bayliss,D J Whyte,124.0,8.0,V-/CP2,88.0,0.0,1061.0,10.0,1.40.54,5.0,1,9/12/1/4/4/5,10,9-9-9-10,9.0,9.0,9.0,10,0,0,2877.0,2414.0,2368.0,2550,0,0,10209.0,6.75,4.25,6,16.75,0.0,0,154.0,"HK$ 2,100,000",16-3/4,17.0,18.0,4.6,5.7,0,0
110464,2019-10-09,7,7,HV,TURF,GOOD,B,Class 2,1650,9940,2769,2454,2340,2377,0,0,B129,A Domeyer,L Ho,119.0,7.0,H/P/TT,83.0,0.0,1091.0,19.0,1.40.31,6.0,1,6/6/4/1/1/5,2,7-8-7-2,7.0,8.0,7.0,2,0,0,2869.0,2422.0,2340.0,2318,0,0,9949.0,6.25,4.25,4.25,0.5,0.0,0,168.0,"HK$ 2,100,000",1/2,11.0,13.0,3.4,3.2,0,1
110465,2019-10-09,7,8,HV,TURF,GOOD,B,Class 2,1650,9940,2769,2454,2340,2377,0,0,B099,M Chadwick,J Moore,119.0,4.0,H,83.0,0.0,1172.0,30.0,1.39.75,5.0,+1,12/3/3/1/4/1,1,5-6-6-1,5.0,6.0,6.0,1,0,0,2829.0,2434.0,2352.0,2325,0,0,9940.0,3.75,2.5,3.25,0.5,0.0,0,98.0,"HK$ 2,100,000",1/2,28.0,29.0,6.8,7.4,1,1
110466,2019-10-09,7,9,HV,TURF,GOOD,B,Class 2,1650,9940,2769,2454,2340,2377,0,0,B217,C Schofield,R Gibson,119.0,9.0,B/H2/TT,83.0,2.0,1227.0,1.0,1.38.83,5.0,+1,3/2/3/5/7/2,6,4-5-5-6,4.0,5.0,5.0,6,0,0,2825.0,2434.0,2352.0,2373,0,0,9984.0,3.5,2.25,3,2.75,0.0,0,28.0,"HK$ 2,100,000",2-3/4,6.1,4.8,1.7,1.5,0,0
110467,2019-10-09,7,10,HV,TURF,GOOD,B,Class 2,1650,9940,2769,2454,2340,2377,0,0,C492,K Teetan,C S Shum,118.0,10.0,SR/TT,82.0,0.0,1092.0,1.0,,3.0,+1,5,7,8-3-1-7,8.0,3.0,1.0,7,0,0,2873.0,2366.0,2324.0,2422,0,0,9985.0,6.5,1,1.25,2.75,0.0,0,38.0,"HK$ 2,100,000",2-3/4,7.9,9.7,2.6,3.0,0,0
110468,2019-10-09,8,1,HV,TURF,GOOD,B,Class 3,1200,7011,2346,2318,2348,0,0,0,C399,K Teetan,A T Millard,133.0,8.0,,79.0,-1.0,1017.0,-39.0,,4.0,*1,12,4,8-9-4,8.0,9.0,4.0,0,0,0,2426.0,2298.0,2307.0,0,0,0,7031.0,5,3.75,1.25,0,0.0,0,100.0,"HK$ 1,450,000",1-1/4,44.0,52.0,10.0,11.0,0,0
110469,2019-10-09,8,2,HV,TURF,GOOD,B,Class 3,1200,7011,2346,2318,2348,0,0,0,C286,L Hewitson,D E Ferraris,132.0,1.0,,78.0,,1071.0,,,4.0,+1,,8,1-1-8,1.0,1.0,8.0,0,0,0,2346.0,2318.0,2410.0,0,0,0,7074.0,0.5,1,4,0,0.0,0,,"HK$ 1,450,000",4,32.0,45.0,7.8,11.0,0,0
110470,2019-10-09,8,3,HV,TURF,GOOD,B,Class 3,1200,7011,2346,2318,2348,0,0,0,B290,,,,,,,,,,,,,,0,--,,,,0,0,0,,,,0,0,0,,,,,0,0.0,0,161.0,"HK$ 1,450,000",,,,0.0,0.0,0,1
110471,2019-10-09,8,4,HV,TURF,GOOD,B,Class 3,1200,7011,2346,2318,2348,0,0,0,C205,N Callan,J Moore,124.0,7.0,TT,70.0,0.0,1148.0,17.0,1.09.72,3.0,+1,4/5/2/11/6/4,9,2-2-9,2.0,2.0,9.0,0,0,0,2354.0,2326.0,2401.0,0,0,0,7081.0,0.5,1,4.25,0,0.0,0,133.0,"HK$ 1,450,000",4-1/4,5.2,5.3,1.6,1.7,0,0
110472,2019-10-09,8,5,HV,TURF,GOOD,B,Class 3,1200,7011,2346,2318,2348,0,0,0,C392,B Shinn,P O'Sullivan,124.0,3.0,,70.0,,1086.0,,,4.0,+1,,6,9-10-6,9.0,10.0,6.0,0,0,0,2426.0,2302.0,2326.0,0,0,0,7054.0,5,4,2.75,0,0.0,0,,"HK$ 1,450,000",2-3/4,13.0,8.4,2.7,2.8,0,0
110473,2019-10-09,8,6,HV,TURF,GOOD,B,Class 3,1200,7011,2346,2318,2348,0,0,0,A337,C Y Ho,K W Lui,124.0,4.0,,70.0,-3.0,1160.0,28.0,1.09.57,6.0,+1,10/4/9/9/12/8,10,4-4-10,4.0,4.0,10.0,0,0,0,2370.0,2318.0,2422.0,0,0,0,7110.0,1.5,1.5,6.25,0,0.0,0,126.0,"HK$ 1,450,000",6-1/4,12.0,13.0,3.0,2.9,0,0
110474,2019-10-09,8,7,HV,TURF,GOOD,B,Class 3,1200,7011,2346,2318,2348,0,0,0,C231,A Domeyer,K H Ting,122.0,9.0,,68.0,0.0,1102.0,3.0,1.10.08,5.0,+1,4/3/2/4/5/6,1,6-6-1,6.0,6.0,1.0,0,0,0,2394.0,2310.0,2308.0,0,0,0,7011.0,3,2.5,0.75,0,0.0,0,28.0,"HK$ 1,450,000",3/4,4.0,4.0,1.6,1.5,1,1
110475,2019-10-09,8,8,HV,TURF,GOOD,B,Class 3,1200,7011,2346,2318,2348,0,0,0,B110,M Chadwick,T P Yung,122.0,2.0,TT,68.0,0.0,1244.0,15.0,,6.0,+1,4/12/6/5/11/8,11,3-5-11,3.0,5.0,11.0,0,0,0,2366.0,2334.0,2418.0,0,0,0,7118.0,1.25,2.25,6.75,0,0.0,0,24.0,"HK$ 1,450,000",6-3/4,6.0,9.7,1.9,2.4,0,0
110476,2019-10-09,8,9,HV,TURF,GOOD,B,Class 3,1200,7011,2346,2318,2348,0,0,0,V078,M L Yeung,C W Chang,121.0,6.0,B,67.0,-2.0,1149.0,6.0,1.10.50,8.0,*1,12/6/12/6/7/9,7,11-11-7,11.0,11.0,7.0,0,0,0,2474.0,2270.0,2315.0,0,0,0,7059.0,8,5,3,0,0.0,0,28.0,"HK$ 1,450,000",3,47.0,76.0,12.0,15.0,0,0
110477,2019-10-09,8,10,HV,TURF,GOOD,B,Class 3,1200,7011,2346,2318,2348,0,0,0,B371,Z Purton,R Gibson,121.0,10.0,B,67.0,0.0,1091.0,8.0,1.09.95,4.0,+1,5/7/4/1/3/8,2,7-8-2,7.0,8.0,2.0,0,0,0,2402.0,2306.0,2315.0,0,0,0,7023.0,3.5,2.75,0.75,0,0.0,0,28.0,"HK$ 1,450,000",3/4,3.1,2.8,1.6,1.4,0,1
110478,2019-10-09,8,11,HV,TURF,GOOD,B,Class 3,1200,7011,2346,2318,2348,0,0,0,B238,H W Lai,Y S Tsui,115.0,11.0,B,61.0,-4.0,1094.0,17.0,,5.0,*1,8/11/9/12/9/7,3,10-7-3,10.0,7.0,3.0,0,0,0,2450.0,2258.0,2319.0,0,0,0,7027.0,6.5,2.75,1,0,0.0,0,105.0,"HK$ 1,450,000",1,60.0,76.0,13.0,12.0,0,1
110479,2019-10-09,8,12,HV,TURF,GOOD,B,Class 3,1200,7011,2346,2318,2348,0,0,0,T330,M F Poon,D J Hall,115.0,5.0,B,61.0,-2.0,1141.0,3.0,1.09.74,7.0,+1,6/8/6/4/11/9,5,5-3-5,5.0,3.0,5.0,0,0,0,2378.0,2306.0,2352.0,0,0,0,7036.0,2,1.25,1.5,0,0.0,0,14.0,"HK$ 1,450,000",1-1/2,28.0,16.0,5.6,4.0,0,0
110480,2019-10-09,9,1,HV,TURF,GOOD,B,Class 3,1000,5710,1273,2142,2295,0,0,0,B216,C Y Ho,C S Shum,133.0,12.0,TT,79.0,-2.0,1143.0,-11.0,0.57.09,6.0,1,11/6/10/4/12/7,8,3-4-8,3.0,4.0,8.0,0,0,0,1289.0,2158.0,2324.0,0,0,0,5771.0,1,2,3.75,0,0.0,0,8.0,"HK$ 1,450,000",3-3/4,22.0,12.0,4.6,3.0,0,0
110481,2019-10-09,9,2,HV,TURF,GOOD,B,Class 3,1000,5710,1273,2142,2295,0,0,0,B333,L Hewitson,Y S Tsui,128.0,10.0,,74.0,0.0,1043.0,8.0,0.57.02,5.0,*1,6/3/1/4/7/7,5,1-1-5,1.0,1.0,5.0,0,0,0,1273.0,2142.0,2337.0,0,0,0,5752.0,N,SH,2.5,0,0.0,0,28.0,"HK$ 1,450,000",2-1/2,10.0,12.0,2.2,2.1,0,0
110482,2019-10-09,9,3,HV,TURF,GOOD,B,Class 3,1000,5710,1273,2142,2295,0,0,0,C508,H T Mo,L Ho,126.0,7.0,,72.0,,1150.0,,,4.0,1,,4,5-3-4,5.0,3.0,4.0,0,0,0,1293.0,2142.0,2312.0,0,0,0,5747.0,1.25,1.25,2.25,0,0.0,0,,"HK$ 1,450,000",2-1/4,62.0,82.0,12.0,14.0,0,0
110483,2019-10-09,9,4,HV,TURF,GOOD,B,Class 3,1000,5710,1273,2142,2295,0,0,0,A148,R Bayliss,C W Chang,124.0,11.0,XB/TT,70.0,0.0,1182.0,-14.0,0.56.95,7.0,+1,5/6/2/1/6/7,7,12-12-7,12.0,12.0,7.0,0,0,0,1369.0,2186.0,2209.0,0,0,0,5764.0,6,8.75,3.5,0,0.0,0,14.0,"HK$ 1,450,000",3-1/2,18.0,20.0,3.4,3.1,0,0
110484,2019-10-09,9,5,HV,TURF,GOOD,B,Class 3,1000,5710,1273,2142,2295,0,0,0,D042,C Schofield,D J Whyte,124.0,8.0,,70.0,,1102.0,,,4.0,+1,,10,7-7-10,7.0,7.0,10.0,0,0,0,1317.0,2178.0,2289.0,0,0,0,5784.0,2.75,5,4.75,0,0.0,0,,"HK$ 1,450,000",4-3/4,22.0,34.0,4.7,6.4,0,0
110485,2019-10-09,9,6,HV,TURF,GOOD,B,Class 3,1000,5710,1273,2142,2295,0,0,0,C274,K H Chan,J Moore,122.0,6.0,CP/TT,68.0,-2.0,1060.0,0.0,0.57.84,4.0,1,11/11/6/11,3,2-2-3,2.0,2.0,3.0,0,0,0,1277.0,2138.0,2323.0,0,0,0,5738.0,N,SH,1.75,0,0.0,0,14.0,"HK$ 1,450,000",1-3/4,28.0,40.0,6.5,6.9,0,1
110486,2019-10-09,9,7,HV,TURF,GOOD,B,Class 3,1000,5710,1273,2142,2295,0,0,0,C010,J Moreira,J Size,122.0,1.0,,68.0,0.0,1084.0,-4.0,0.57.06,4.0,+1,7/5/5/4/7/8,2,6-6-2,6.0,6.0,2.0,0,0,0,1297.0,2178.0,2240.0,0,0,0,5715.0,1.5,3.75,N,0,0.0,0,14.0,"HK$ 1,450,000",N,4.4,5.0,1.5,1.6,0,1
110487,2019-10-09,9,8,HV,TURF,GOOD,B,Class 3,1000,5710,1273,2142,2295,0,0,0,C447,M Chadwick,A T Millard,121.0,9.0,,67.0,-2.0,1071.0,-8.0,,4.0,+1,10/8,6,8-9-6,8.0,9.0,6.0,0,0,0,1329.0,2186.0,2247.0,0,0,0,5762.0,3.5,6.25,3.25,0,0.0,0,8.0,"HK$ 1,450,000",3-1/4,54.0,75.0,9.4,14.0,0,0
110488,2019-10-09,9,9,HV,TURF,GOOD,B,Class 3,1000,5710,1273,2142,2295,0,0,0,B402,Z Purton,C Fownes,121.0,5.0,B/TT,67.0,9.0,1195.0,25.0,0.57.12,5.0,+1,1/1,1,4-5-1,4.0,5.0,1.0,0,0,0,1289.0,2170.0,2251.0,0,0,0,5710.0,1,2.75,N,0,0.0,0,126.0,"HK$ 1,450,000",N,1.7,1.7,1.1,1.2,1,1
110489,2019-10-09,9,10,HV,TURF,GOOD,B,Class 3,1000,5710,1273,2142,2295,0,0,0,C078,T H So,D J Hall,116.0,3.0,TT1,62.0,-6.0,1069.0,18.0,0.58.38,4.0,+1,10/13/14,12,10-10-12,10.0,10.0,12.0,0,0,0,1329.0,2190.0,2335.0,0,0,0,5854.0,3.5,6.5,9,0,0.0,0,91.0,"HK$ 1,450,000",9,99.0,99.0,18.0,30.0,0,0
110490,2019-10-09,9,11,HV,TURF,GOOD,B,Class 3,1000,5710,1273,2142,2295,0,0,0,B401,K Teetan,P O'Sullivan,115.0,2.0,SR-/B,61.0,-1.0,1182.0,23.0,,5.0,*1,7/4/3/3/10/12,11,9-8-11,9.0,8.0,11.0,0,0,0,1329.0,2178.0,2284.0,0,0,0,5791.0,3.5,5.75,5,0,0.0,0,24.0,"HK$ 1,450,000",5,11.0,8.1,2.3,2.0,0,0
110491,2019-10-09,9,12,HV,TURF,GOOD,B,Class 3,1000,5710,1273,2142,2295,0,0,0,V293,H N Wong,R Gibson,115.0,4.0,,61.0,-2.0,1078.0,-2.0,0.57.19,6.0,*1,11/13/14/12/5/1,9,11-11-9,11.0,11.0,9.0,0,0,0,1345.0,2202.0,2225.0,0,0,0,5772.0,4.5,8.25,4,0,0.0,0,18.0,"HK$ 1,450,000",4,58.0,52.0,8.6,6.8,0,0
110492,2019-10-12,1,1,ST,TURF,GOOD TO FIRM,C,Class 5,1600,9458,2460,2290,2374,2334,0,0,B071,L Hewitson,D E Ferraris,133.0,4.0,,40.0,0.0,1098.0,10.0,,6.0,1,3/13/6/6/11/13,6,5-3-2-6,5.0,3.0,2.0,6,0,0,2480.0,2294.0,2362.0,2374,0,0,9510.0,1.25,1.5,0.75,3.5,0.0,0,34.0,"HK$ 725,000",3-1/2,10.0,14.0,3.8,3.3,0,0
110493,2019-10-12,1,2,ST,TURF,GOOD TO FIRM,C,Class 5,1600,9458,2460,2290,2374,2334,0,0,V400,A Domeyer,A T Millard,133.0,7.0,B,40.0,2.0,1163.0,13.0,1.34.81,6.0,+1,2/5/3/5/3/12,5,3-5-6-5,3.0,5.0,6.0,5,0,0,2472.0,2322.0,2374.0,2341,0,0,9509.0,0.75,2.75,2.75,3.5,0.0,0,31.0,"HK$ 725,000",3-1/2,5.8,6.1,1.9,1.7,0,0
110494,2019-10-12,1,3,ST,TURF,GOOD TO FIRM,C,Class 5,1600,9458,2460,2290,2374,2334,0,0,B314,K H Chan,J Moore,133.0,2.0,B/TT,40.0,-1.0,1086.0,-1.0,1.34.52,4.0,+1,3/6/11/11/2/7,3,6-6-4-3,6.0,6.0,4.0,3,0,0,2496.0,2302.0,2354.0,2344,0,0,9496.0,2.25,3,1.75,2.75,0.0,0,11.0,"HK$ 725,000",2-3/4,3.2,2.6,1.3,1.3,0,1
110495,2019-10-12,1,4,ST,TURF,GOOD TO FIRM,C,Class 5,1600,9458,2460,2290,2374,2334,0,0,V369,G van Niekerk,D J Whyte,132.0,11.0,B,39.0,2.0,1082.0,7.0,1.34.06,6.0,+1,2/4/12/10/6/12,2,8-9-9-2,8.0,9.0,9.0,2,0,0,2512.0,2326.0,2354.0,2283,0,0,9475.0,3.25,5.5,4.25,1.25,0.0,0,27.0,"HK$ 725,000",1-1/4,6.7,5.9,2.3,1.9,0,1
110496,2019-10-12,1,5,ST,TURF,GOOD TO FIRM,C,Class 5,1600,9458,2460,2290,2374,2334,0,0,B222,J Moreira,C Fownes,131.0,6.0,TT,38.0,0.0,1076.0,19.0,,5.0,1,4/10/3/3/10/13,1,9-8-7-1,9.0,8.0,7.0,1,0,0,2520.0,2306.0,2354.0,2278,0,0,9458.0,3.75,4.75,3.5,1.25,0.0,0,27.0,"HK$ 725,000",1-1/4,5.1,6.8,2.0,2.0,1,1
110497,2019-10-12,1,6,ST,TURF,GOOD TO FIRM,C,Class 5,1600,9458,2460,2290,2374,2334,0,0,A405,K Teetan,P O'Sullivan,130.0,9.0,,37.0,0.0,1167.0,-3.0,,5.0,+1,11/2/4/4/8/8,4,1-2-3-4,1.0,2.0,3.0,4,0,0,2460.0,2314.0,2374.0,2359,0,0,9507.0,SH,1.5,1.5,3.5,0.0,0,27.0,"HK$ 725,000",3-1/2,17.0,17.0,3.4,4.8,0,0
110498,2019-10-12,1,7,ST,TURF,GOOD TO FIRM,C,Class 5,1600,9458,2460,2290,2374,2334,0,0,C174,Z Purton,C H Yip,130.0,3.0,B1/TT,37.0,-6.0,1200.0,4.0,1.36.85,4.0,+1,14/8/9/10/11,7,2-1-1-7,2.0,1.0,1.0,7,0,0,2460.0,2290.0,2374.0,2402,0,0,9526.0,SH,1.5,0.75,4.25,0.0,0,132.0,"HK$ 725,000",4-1/4,14.0,11.0,4.4,4.5,0,0
110499,2019-10-12,1,8,ST,TURF,GOOD TO FIRM,C,Class 5,1600,9458,2460,2290,2374,2334,0,0,A055,H T Mo,Y S Tsui,129.0,1.0,V,36.0,-1.0,1022.0,4.0,1.35.52,7.0,1,8/8/3/5/4/1,10,11-10-10-10,11.0,10.0,10.0,10,0,0,2556.0,2294.0,2346.0,2396,0,0,9592.0,6,6.25,4.5,8.25,0.0,0,27.0,"HK$ 725,000",8-1/4,37.0,44.0,9.3,10.0,0,0
110500,2019-10-12,1,9,ST,TURF,GOOD TO FIRM,C,Class 5,1600,9458,2460,2290,2374,2334,0,0,V140,C Schofield,K L Man,128.0,5.0,CP2/TT,35.0,-2.0,1201.0,9.0,1.34.85,7.0,1,8/5/14/11/12/12,9,7-7-5-9,7.0,7.0,5.0,9,0,0,2496.0,2322.0,2342.0,2418,0,0,9578.0,2.25,4.25,2.25,7.5,0.0,0,27.0,"HK$ 725,000",7-1/2,11.0,14.0,3.4,4.0,0,0
110501,2019-10-12,1,10,ST,TURF,GOOD TO FIRM,C,Class 5,1600,9458,2460,2290,2374,2334,0,0,B120,M L Yeung,T P Yung,113.0,8.0,TT,20.0,-2.0,1126.0,-7.0,1.36.19,5.0,1,11/8/10/4/10/12,11,4-4-8-11,4.0,4.0,8.0,11,0,0,2476.0,2310.0,2394.0,2637,0,0,9817.0,1,2.25,3.5,22.5,0.0,0,21.0,"HK$ 725,000",22-1/2,99.0,99.0,22.0,26.0,0,0
110502,2019-10-12,1,11,ST,TURF,GOOD TO FIRM,C,Class 5,1600,9458,2460,2290,2374,2334,0,0,B124,M F Poon,R Gibson,113.0,10.0,CP-/XB-/TT-,20.0,-4.0,1144.0,19.0,1.35.30,6.0,1,10/11/12/3/3/4,8,10-11-11-8,10.0,11.0,11.0,8,0,0,2552.0,2306.0,2346.0,2334,0,0,9538.0,5.75,6.75,5,5,0.0,0,103.0,"HK$ 725,000",5,22.0,22.0,5.0,4.6,0,0
110503,2019-10-12,2,1,ST,TURF,GOOD TO FIRM,C,Class 4,1000,5605,1342,2067,2196,0,0,0,C188,K H Chan,P O'Sullivan,133.0,12.0,,60.0,0.0,1126.0,-3.0,,4.0,1,4/2/1/9,3,9-5-3,9.0,5.0,3.0,0,0,0,1370.0,2059.0,2225.0,0,0,0,5654.0,1.75,1.25,3,0,0.0,0,147.0,"HK$ 967,000",3,5.6,6.0,1.6,1.8,0,1
