index,rdate,rid,hid,venue,track,going,course,class,distance,rfinishm,rm1,rm2,rm3,rm4,rm5,rm6,horsenum,jname,tname,exweight,bardraw,gear,rating,ratechg,horseweight,horseweightchg,besttime,age,priority,lastsix,rank,runpos,p1,p2,p3,p4,p5,p6,m1,m2,m3,m4,m5,m6,finishm,d1,d2,d3,d4,d5,d6,datediff,pricemoney,windist,win_t5,win,place_t5,place,ind_win,ind_pla
110590,2019-10-20,9,9,ST,TURF,GOOD TO FIRM,A,Class 2,1400,8029,1354,2183,2275,2217,0,0,B112,A Sanna,D J Whyte,117,11,B-/XB/SR1,85,0,1111,-3,1.22.05,5,1,9/5/5/8/6/12,6,7-7-7-6,7,7,7,6,0,0,1394,2203,2287,2237,0,0,8121,2.5,3.75,4.5,5.75,0,0,49,"HK$ 2,100,000",5-3/4,25.0,31.0,5.8,6.4,0,0
110591,2019-10-20,9,10,ST,TURF,GOOD TO FIRM,A,Class 2,1400,8029,1354,2183,2275,2217,0,0,C431,M Chadwick,C Fownes,115,5,PC1/XB1,85,,1089,,,4,+1,,3,4-5-5-3,4,5,5,3,0,0,1374,2199,2275,2236,0,0,8084,1.25,2.25,2.25,3.5,0,0,,"HK$ 2,100,000",3-1/2,42.0,56.0,9.8,12.0,0,1
110592,2019-10-20,9,11,ST,TURF,GOOD TO FIRM,A,Class 2,1400,8029,1354,2183,2275,2217,0,0,C238,C Y Ho,K W Lui,116,1,,84,+9,1072,+11,1.21.88,4,1,1/10/1/1/1,1,8-6-6-1,8,6,6,1,0,0,1406,2187,2271,2165,0,0,8029,3.25,3.5,3.25,1.25,0,0,49,"HK$ 2,100,000",1-1/4,2.8,2.4,1.5,1.3,1,1
110593,2019-10-20,9,12,ST,TURF,GOOD TO FIRM,A,Class 2,1400,8029,1354,2183,2275,2217,0,0,C465,M F Poon,C Fownes,113,9,H1,82,,1057,,,4,2,,4,13-13-13-4,13,13,13,4,0,0,1450,2207,2275,2183,0,0,8115,6,7.5,7.5,5.5,0,0,,"HK$ 2,100,000",5-1/2,86.0,99.0,15.0,19.0,0,0
110594,2019-10-20,9,13,ST,TURF,GOOD TO FIRM,A,Class 2,1400,8029,1354,2183,2275,2217,0,0,C145,H T Mo,A S Cruz,113,7,B/TT,82,0,1043,+2,1.21.27,4,1,5/1/10/7/3/10,8,10-11-11-8,10,11,11,8,0,0,1422,2207,2295,2203,0,0,8127,4.25,5.75,7,6.25,0,0,14,"HK$ 2,100,000",6-1/4,18.0,24.0,4.2,4.3,0,0
110595,2019-10-20,10,1,ST,TURF,GOOD TO FIRM,A,Class 3,1400,8062,1321,2158,2318,2265,0,0,B316,Z Purton,C S Shum,133,12,B/TT,80,+6,1131,0,1.21.18,6,+1,1/4/2/1/8/12,2,3-2-2-2,3,2,2,2,0,0,1337,2166,2310,2253,0,0,8066,1,1.5,1,N,0,0,35,"HK$ 1,450,000",N,6.9,4.5,2.7,1.6,0,1
110596,2019-10-20,10,2,ST,TURF,GOOD TO FIRM,A,Class 3,1400,8062,1321,2158,2318,2265,0,0,C291,A Sanna,J Moore,133,2,B,80,0,1021,+25,,3,+1,14,13,7-7-7-13,7,7,7,13,0,0,1373,2202,2294,2347,0,0,8216,3.25,6,4.5,9.75,0,0,105,"HK$ 1,450,000",9-3/4,99.0,99.0,25.0,41.0,0,0
110597,2019-10-20,10,3,ST,TURF,GOOD TO FIRM,A,Class 3,1400,8062,1321,2158,2318,2265,0,0,A100,K H Chan,K L Man,133,5,H/P/TT,80,0,1111,+3,1.21.38,6,*1,5/12/1/4/1/3,7,1-1-1-7,1,1,1,7,0,0,1321,2158,2318,2362,0,0,8159,SH,1.5,1,6,0,0,35,"HK$ 1,450,000",6,15.0,23.0,2.7,4.7,0,0
110598,2019-10-20,10,4,ST,TURF,GOOD TO FIRM,A,Class 3,1400,8062,1321,2158,2318,2265,0,0,B440,,,,,,,,,,,,,,0,--,,,,0,0,0,,,,0,0,0,,,,,0,0,0,14,"HK$ 1,450,000",,,,0.0,0.0,0,0
110599,2019-10-20,10,5,ST,TURF,GOOD TO FIRM,A,Class 3,1400,8062,1321,2158,2318,2265,0,0,B463,U Rispoli,D E Ferraris,125,13,TT,72,+1,1021,+6,1.21.13,5,+1,3/1/3/2/3/1,6,13-11-11-6,13,11,11,6,0,0,1417,2202,2274,2256,0,0,8149,6,8.75,6,5.5,0,0,29,"HK$ 1,450,000",5-1/2,5.4,7.5,1.7,2.1,0,0
110600,2019-10-20,10,6,ST,TURF,GOOD TO FIRM,A,Class 3,1400,8062,1321,2158,2318,2265,0,0,C050,C Y Ho,P F Yiu,123,3,XB,70,-1,1031,+4,1.22.18,4,*1,14/7/10/8/12/12,1,6-6-5-1,6,6,5,1,0,0,1373,2194,2282,2213,0,0,8062,3.25,5.5,3.25,N,0,0,29,"HK$ 1,450,000",N,12.0,8.4,3.3,3.0,1,1
110601,2019-10-20,10,7,ST,TURF,GOOD TO FIRM,A,Class 3,1400,8062,1321,2158,2318,2265,0,0,B227,M L Yeung,T P Yung,121,4,B,68,+2,1080,+9,1.21.60,5,+1,3/3/5/5/1/3,10,2-3-4-10,2,3,4,10,0,0,1321,2190,2326,2338,0,0,8175,SH,2,2.5,7,0,0,105,"HK$ 1,450,000",7,13.0,8.4,3.2,2.6,0,0
110602,2019-10-20,10,8,ST,TURF,GOOD TO FIRM,A,Class 3,1400,8062,1321,2158,2318,2265,0,0,B383,A Domeyer,A S Cruz,120,8,B/TT,67,0,1097,+2,1.21.18,5,1,4/1/14/2/3/9,3,4-4-3-3,4,4,3,3,0,0,1345,2194,2290,2275,0,0,8104,1.5,3.75,2,2.75,0,0,19,"HK$ 1,450,000",2-3/4,9.9,9.7,3.0,2.8,0,1
110603,2019-10-20,10,9,ST,TURF,GOOD TO FIRM,A,Class 3,1400,8062,1321,2158,2318,2265,0,0,C225,G van Niekerk,F C Lor,119,7,XB,66,+1,1146,-5,1.21.64,4,+1,2/1/1,4,5-5-6-4,5,5,6,4,0,0,1349,2202,2298,2269,0,0,8118,1.75,4.5,3.25,3.5,0,0,155,"HK$ 1,450,000",3-1/2,12.0,15.0,3.6,4.2,0,0
110604,2019-10-20,10,10,ST,TURF,GOOD TO FIRM,A,Class 3,1400,8062,1321,2158,2318,2265,0,0,S093,K C Leung,P O'Sullivan,119,9,B,66,-2,1140,+8,1.21.82,9,*1,8/10/3/11/10/9,11,12-12-13-11,12,12,13,11,0,0,1413,2214,2286,2281,0,0,8194,5.75,9.25,7.25,8.25,0,0,29,"HK$ 1,450,000",8-1/4,47.0,78.0,12.0,22.0,0,0
110605,2019-10-20,10,11,ST,TURF,GOOD TO FIRM,A,Class 3,1400,8062,1321,2158,2318,2265,0,0,C284,C Schofield,D J Whyte,117,10,H-/XB,64,-1,1078,+8,1.21.75,4,+1,12/5/7/8/5/10,8,8-8-8-8,8,8,8,8,0,0,1389,2202,2278,2296,0,0,8165,4.25,7,4.5,6.5,0,0,25,"HK$ 1,450,000",6-1/2,36.0,46.0,7.7,9.6,0,0
110606,2019-10-20,10,12,ST,TURF,GOOD TO FIRM,A,Class 3,1400,8062,1321,2158,2318,2265,0,0,T380,T H So,Y S Tsui,117,1,,64,+2,1017,+5,1.21.32,8,+1,2/3/1/7/8/6,5,11-13-12-5,11,13,12,5,0,0,1409,2226,2270,2227,0,0,8132,5.5,9.75,6.75,4.5,0,0,29,"HK$ 1,450,000",4-1/2,10.0,14.0,3.1,3.6,0,0
110607,2019-10-20,10,13,ST,TURF,GOOD TO FIRM,A,Class 3,1400,8062,1321,2158,2318,2265,0,0,C056,K Teetan,A T Millard,115,11,B/XB,62,+9,1112,+10,1.21.52,4,+1,1/2/8/5/2/8,9,10-10-9-9,10,10,9,9,0,0,1409,2190,2282,2287,0,0,8168,5.5,7.5,5.25,6.75,0,0,19,"HK$ 1,450,000",6-3/4,3.2,3.4,2.2,1.8,0,0
110608,2019-10-20,10,14,ST,TURF,GOOD TO FIRM,A,Class 3,1400,8062,1321,2158,2318,2265,0,0,A314,M Chadwick,W Y So,115,6,B/H1/TT,62,-1,1163,+2,1.22.35,5,*1,10/7/4/2/8/9,12,9-9-10-12,9,9,10,12,0,0,1393,2206,2290,2312,0,0,8201,4.5,7.5,5.75,8.75,0,0,25,"HK$ 1,450,000",8-3/4,46.0,67.0,10.0,17.0,0,0
