age,tname,jname,rating,track,bardraw,besttime,going,win_t5,place_t5,ind_win,ind_pla
4.0,0.2818181818181818,0.224,71.0,1,8.0,83.01335999999999,3,5.6,2.6,0,1
4.0,0.34814814814814815,0.25842696629213485,71.0,1,7.0,70.14,3,6.0,2.3,1,1
5.0,0.1721311475409836,0.19736842105263158,68.0,1,6.0,69.83,3,6.5,1.9,0,0
4.0,0.14150943396226415,0.28,68.0,1,3.0,69.67,3,9.3,3.1,0,0
7.0,0.2972972972972973,0.40131578947368424,65.0,1,4.0,70.22,3,7.8,2.4,0,0
4.0,0.22988505747126436,0.11666666666666667,63.0,1,5.0,83.01335999999999,3,57.0,12.0,0,0
5.0,0.3270440251572327,0.3613861386138614,62.0,1,11.0,69.65,3,7.1,2.4,0,1
5.0,0.16666666666666666,0.09803921568627451,60.0,1,1.0,71.0,3,65.0,11.0,0,0
5.0,0.25,0.25842696629213485,60.0,1,8.0,99.64,3,6.5,1.8,0,0
4.0,0.16666666666666666,0.19318181818181818,57.0,1,1.0,83.01335999999999,3,60.0,11.0,0,0
6.0,0.2549019607843137,0.3613861386138614,60.0,1,2.0,100.52,3,6.0,1.9,1,1
4.0,0.23148148148148148,0.28,59.0,1,10.0,100.8,3,11.0,3.3,0,1
6.0,0.22988505747126436,0.16296296296296298,56.0,1,7.0,100.75,3,55.0,10.0,0,0
6.0,0.3225806451612903,0.11904761904761904,55.0,1,11.0,100.41,3,28.0,6.9,0,0
5.0,0.3270440251572327,0.19736842105263158,54.0,1,5.0,100.22,3,32.0,8.2,0,0
4.0,0.2288135593220339,0.224,53.0,1,6.0,101.8,3,6.2,2.0,0,0
3.0,0.2972972972972973,0.1276595744680851,52.0,1,9.0,101.67,3,29.0,6.1,0,0
4.0,0.232,0.49444444444444446,52.0,1,4.0,83.01335999999999,3,3.0,1.6,0,1
7.0,0.18292682926829268,0.40131578947368424,51.0,1,3.0,99.11,3,6.6,2.2,0,0
5.0,0.16666666666666666,0.1958762886597938,50.0,1,12.0,99.9,3,40.0,8.2,0,0
5.0,0.1610738255033557,0.28,78.0,1,3.0,56.85,3,8.3,2.7,0,1
5.0,0.23275862068965517,0.49444444444444446,78.0,1,5.0,83.01335999999999,3,3.6,1.7,1,1
6.0,0.16666666666666666,0.1276595744680851,75.0,1,8.0,57.74,3,35.0,8.4,0,0
4.0,0.2288135593220339,0.40131578947368424,75.0,1,11.0,83.01335999999999,3,11.0,3.3,0,0
4.0,0.24528301886792453,0.11666666666666667,72.0,1,10.0,57.83,3,79.0,13.0,0,0
7.0,0.1721311475409836,0.21374045801526717,71.0,1,1.0,57.03,3,7.9,2.3,0,0
6.0,0.25,0.25842696629213485,71.0,1,6.0,57.39,3,6.5,2.1,0,0
4.0,0.3270440251572327,0.19736842105263158,66.0,1,2.0,57.51,3,11.0,3.2,0,0
4.0,0.14150943396226415,0.224,62.0,1,12.0,58.38,3,96.0,14.0,0,0
4.0,0.5035460992907801,0.3613861386138614,62.0,1,7.0,57.34,3,4.6,1.7,0,0
7.0,0.18292682926829268,0.1511627906976744,61.0,1,4.0,56.94,3,12.0,4.0,0,0
5.0,0.22988505747126436,0.16666666666666666,60.0,1,9.0,57.92,3,66.0,11.0,0,1
4.0,0.23148148148148148,0.28,76.0,1,5.0,99.91,3,9.6,3.1,0,0
5.0,0.24528301886792453,0.11666666666666667,74.0,1,6.0,99.77,3,42.0,8.2,0,0
5.0,0.5035460992907801,0.49444444444444446,73.0,1,10.0,99.55,3,7.6,2.1,0,1
5.0,0.1721311475409836,0.16296296296296298,73.0,1,7.0,83.01335999999999,3,11.0,3.2,0,0
6.0,0.232,0.1276595744680851,72.0,1,4.0,99.93,3,35.0,7.4,0,0
6.0,0.3270440251572327,0.19736842105263158,71.0,1,11.0,102.24,3,29.0,6.0,0,0
6.0,0.1610738255033557,0.09803921568627451,70.0,1,8.0,99.37,3,22.0,4.9,0,0
8.0,0.14150943396226415,0.19318181818181818,66.0,1,1.0,99.92,3,13.0,3.4,0,0
5.0,0.3225806451612903,0.3613861386138614,65.0,1,2.0,100.05,3,2.3,1.4,1,1
8.0,0.16666666666666666,0.16666666666666666,64.0,1,3.0,99.92,3,26.0,5.4,0,0
5.0,0.2818181818181818,0.40131578947368424,62.0,1,9.0,99.8,3,4.9,1.6,0,1
5.0,0.16666666666666666,0.1958762886597938,62.0,1,12.0,100.31,3,47.0,7.7,0,0
5.0,0.1610738255033557,0.3613861386138614,40.0,1,9.0,82.89,2,4.6,2.5,0,0
5.0,0.16666666666666666,0.224,40.0,1,12.0,83.17,2,17.0,4.4,0,0
4.0,0.14150943396226415,0.28,39.0,1,8.0,82.55,2,19.0,6.2,0,0
5.0,0.22988505747126436,0.49444444444444446,34.0,1,4.0,82.23,2,4.1,1.7,1,1
6.0,0.23275862068965517,0.21374045801526717,33.0,1,11.0,82.53,2,21.0,5.5,0,0
7.0,0.2549019607843137,0.40131578947368424,33.0,1,10.0,83.12,2,7.9,2.0,0,1
8.0,0.232,0.11904761904761904,31.0,1,5.0,82.56,2,19.0,5.6,0,1
4.0,0.2972972972972973,0.1276595744680851,31.0,1,13.0,83.01,2,33.0,8.4,0,0
7.0,0.22988505747126436,0.19318181818181818,24.0,1,6.0,82.78,2,10.0,3.9,0,0
5.0,0.1721311475409836,0.19736842105263158,23.0,1,2.0,83.42,2,29.0,6.6,0,0
6.0,0.2288135593220339,0.1511627906976744,22.0,1,7.0,82.66,2,6.9,2.2,0,0
6.0,0.24528301886792453,0.23255813953488372,21.0,1,1.0,83.2,2,13.0,3.9,0,0
5.0,0.16666666666666666,0.13793103448275862,21.0,1,14.0,84.58,2,45.0,9.5,0,0
5.0,0.16666666666666666,0.09803921568627451,15.0,1,3.0,88.59,2,47.0,11.0,0,0
6.0,0.3270440251572327,0.28,104.0,1,6.0,83.01335999999999,2,0.0,0.0,0,0
7.0,0.14150943396226415,0.11666666666666667,94.0,1,1.0,93.93,2,0.0,0.0,0,1
4.0,0.34814814814814815,0.40131578947368424,92.0,1,5.0,94.91,2,0.0,0.0,0,0
5.0,0.5035460992907801,0.49444444444444446,90.0,1,2.0,94.65,2,0.0,0.0,1,1
4.0,0.2818181818181818,0.3613861386138614,87.0,1,4.0,94.78,2,0.0,0.0,0,1
4.0,0.3270440251572327,0.19736842105263158,84.0,1,3.0,94.8,2,0.0,0.0,0,0
7.0,0.23148148148148148,0.21374045801526717,59.0,1,13.0,69.51,2,0.0,0.0,0,0
4.0,0.16666666666666666,0.23255813953488372,58.0,1,5.0,69.67,2,0.0,0.0,0,0
4.0,0.2972972972972973,0.25842696629213485,55.0,1,14.0,69.49,2,0.0,0.0,0,0
3.0,0.14150943396226415,0.28,52.0,1,12.0,83.01335999999999,2,0.0,0.0,0,0
4.0,0.16666666666666666,0.19318181818181818,52.0,1,10.0,83.01335999999999,2,0.0,0.0,0,0
3.0,0.2818181818181818,0.224,52.0,1,7.0,83.01335999999999,2,0.0,0.0,0,0
3.0,0.25,0.1276595744680851,52.0,1,6.0,83.01335999999999,2,0.0,0.0,0,0
4.0,0.1721311475409836,0.11904761904761904,52.0,1,8.0,83.01335999999999,2,0.0,0.0,0,0
3.0,0.23275862068965517,0.1511627906976744,52.0,1,2.0,83.01335999999999,2,0.0,0.0,0,0
4.0,0.3270440251572327,0.19736842105263158,51.0,1,11.0,69.85,2,0.0,0.0,0,1
3.0,0.5035460992907801,0.49444444444444446,50.0,1,9.0,69.96,2,0.0,0.0,0,0
3.0,0.2288135593220339,0.40131578947368424,50.0,1,1.0,69.96,2,0.0,0.0,1,1
6.0,0.22988505747126436,0.3613861386138614,48.0,1,4.0,69.36,2,0.0,0.0,0,1
5.0,0.24528301886792453,0.11666666666666667,54.0,1,3.0,69.64,2,0.0,0.0,0,0
5.0,0.2549019607843137,0.19318181818181818,60.0,1,3.0,82.42,2,8.2,2.2,1,1
6.0,0.16666666666666666,0.21374045801526717,58.0,1,4.0,83.52,2,99.0,14.0,0,0
3.0,0.5035460992907801,0.49444444444444446,57.0,1,1.0,82.62,2,2.5,1.5,0,1
4.0,0.3225806451612903,0.40131578947368424,57.0,1,13.0,82.33,2,10.0,3.0,0,0
5.0,0.2972972972972973,0.13793103448275862,56.0,1,9.0,82.84,2,16.0,3.8,0,0
6.0,0.22988505747126436,0.16666666666666666,53.0,1,6.0,81.79,2,7.1,2.3,0,1
4.0,0.3270440251572327,0.3613861386138614,52.0,1,12.0,83.01335999999999,2,4.0,1.7,0,0
3.0,0.1721311475409836,0.23255813953488372,52.0,1,14.0,83.01335999999999,2,99.0,26.0,0,0
6.0,0.14150943396226415,0.19736842105263158,51.0,1,8.0,81.56,2,21.0,4.6,0,0
4.0,0.16666666666666666,0.1276595744680851,50.0,1,7.0,83.73,2,67.0,12.0,0,0
4.0,0.232,0.11904761904761904,49.0,1,10.0,83.01335999999999,2,69.0,9.7,0,0
3.0,0.2288135593220339,0.16296296296296298,48.0,1,11.0,82.95,2,31.0,5.3,0,0
3.0,0.23148148148148148,0.28,48.0,1,5.0,83.01335999999999,2,46.0,6.5,0,0
4.0,0.1610738255033557,0.25842696629213485,44.0,1,2.0,84.95,2,99.0,16.0,0,0
5.0,0.22988505747126436,0.49444444444444446,60.0,0,3.0,98.4,2,3.2,1.6,1,1
5.0,0.24528301886792453,0.23255813953488372,60.0,0,13.0,98.95,2,13.0,3.7,0,0
5.0,0.16666666666666666,0.3613861386138614,59.0,0,9.0,99.28,2,18.0,4.9,0,0
5.0,0.5035460992907801,0.40131578947368424,58.0,0,5.0,98.29,2,5.8,1.7,0,1
4.0,0.25,0.1276595744680851,55.0,0,14.0,83.01335999999999,2,99.0,22.0,0,0
3.0,0.2972972972972973,0.21374045801526717,52.0,0,8.0,83.01335999999999,2,99.0,24.0,0,0
5.0,0.1721311475409836,0.25842696629213485,52.0,0,7.0,83.01335999999999,2,23.0,6.4,0,0
5.0,0.1610738255033557,0.19318181818181818,47.0,0,4.0,98.5,2,21.0,5.7,0,0
5.0,0.232,0.16296296296296298,45.0,0,6.0,99.06,2,17.0,4.4,0,0
6.0,0.16666666666666666,0.28,45.0,0,1.0,98.8,2,11.0,3.5,0,0
5.0,0.2288135593220339,0.224,44.0,0,2.0,83.01335999999999,2,4.1,1.8,0,1
6.0,0.22988505747126436,0.13793103448275862,44.0,0,11.0,99.12,2,72.0,14.0,0,0
8.0,0.16666666666666666,0.16666666666666666,43.0,0,10.0,98.71,2,69.0,8.4,0,0
5.0,0.14150943396226415,0.19736842105263158,40.0,0,12.0,83.01335999999999,2,11.0,3.5,0,0
5.0,0.23148148148148148,0.40131578947368424,59.0,1,1.0,94.83,2,4.1,1.6,0,0
6.0,0.2818181818181818,0.13793103448275862,56.0,1,10.0,94.96,2,99.0,19.0,0,0
4.0,0.16666666666666666,0.49444444444444446,55.0,1,3.0,95.23,2,1.7,1.1,1,1
4.0,0.34814814814814815,0.1276595744680851,52.0,1,12.0,83.01335999999999,2,42.0,8.1,0,0
4.0,0.232,0.16296296296296298,51.0,1,2.0,83.01335999999999,2,14.0,3.2,0,0
7.0,0.2288135593220339,0.1511627906976744,50.0,1,8.0,95.75,2,16.0,2.9,0,0
5.0,0.2972972972972973,0.21374045801526717,50.0,1,9.0,95.52,2,11.0,2.6,0,1
6.0,0.24528301886792453,0.11666666666666667,50.0,1,7.0,94.69,2,39.0,6.8,0,0
4.0,0.25,0.23255813953488372,49.0,1,4.0,83.01335999999999,2,36.0,6.2,0,0
4.0,0.14150943396226415,0.28,47.0,1,5.0,83.01335999999999,2,99.0,14.0,0,0
4.0,0.22988505747126436,0.19736842105263158,43.0,1,14.0,96.37,2,65.0,9.3,0,0
7.0,0.2549019607843137,0.3613861386138614,41.0,1,11.0,95.04,2,13.0,2.6,0,1
3.0,0.1610738255033557,0.038461538461538464,49.0,1,13.0,98.09,2,99.0,32.0,0,0
4.0,0.16666666666666666,0.09803921568627451,41.0,1,6.0,83.01335999999999,2,99.0,27.0,0,0
5.0,0.1721311475409836,0.16296296296296298,91.0,1,9.0,57.01,2,36.0,6.4,0,0
5.0,0.16666666666666666,0.3613861386138614,90.0,1,5.0,55.6,2,15.0,3.2,0,1
5.0,0.25,0.19736842105263158,89.0,1,12.0,55.82,2,10.0,2.8,0,0
7.0,0.2818181818181818,0.19318181818181818,87.0,1,4.0,55.72,2,28.0,5.2,0,0
4.0,0.24528301886792453,0.23255813953488372,86.0,1,7.0,57.14,2,4.9,1.8,0,1
6.0,0.2549019607843137,0.25842696629213485,86.0,1,2.0,57.33,2,30.0,4.4,0,0
5.0,0.3270440251572327,0.28,85.0,1,11.0,56.62,2,6.5,1.7,0,0
5.0,0.2972972972972973,0.13793103448275862,84.0,1,10.0,56.79,2,50.0,10.0,0,0
5.0,0.14150943396226415,0.11666666666666667,83.0,1,1.0,56.35,2,70.0,10.0,0,0
4.0,0.18292682926829268,0.224,82.0,1,3.0,83.01335999999999,2,20.0,4.3,0,0
5.0,0.232,0.09803921568627451,81.0,1,6.0,57.53,2,92.0,13.0,0,0
4.0,0.3225806451612903,0.40131578947368424,81.0,1,8.0,55.41,2,1.9,1.3,1,1
5.0,0.2972972972972973,0.25842696629213485,80.0,1,6.0,121.41,2,5.0,1.7,0,0
4.0,0.16666666666666666,0.49444444444444446,80.0,1,1.0,121.11,2,1.8,1.1,1,1
4.0,0.2972972972972973,0.40131578947368424,78.0,1,2.0,83.01335999999999,2,7.8,2.3,0,1
5.0,0.34814814814814815,0.3613861386138614,78.0,1,5.0,83.01335999999999,2,11.0,2.9,0,1
5.0,0.34814814814814815,0.21374045801526717,77.0,1,10.0,120.45,2,31.0,6.2,0,0
6.0,0.2549019607843137,0.19318181818181818,77.0,1,14.0,121.83,2,32.0,5.2,0,0
4.0,0.3225806451612903,0.11904761904761904,76.0,1,4.0,83.01335999999999,2,84.0,14.0,0,0
4.0,0.1610738255033557,0.16296296296296298,72.0,1,7.0,83.01335999999999,2,99.0,16.0,0,0
4.0,0.18292682926829268,0.1511627906976744,72.0,1,8.0,83.01335999999999,2,66.0,12.0,0,0
5.0,0.34814814814814815,0.13793103448275862,68.0,1,9.0,83.01335999999999,2,38.0,7.8,0,0
4.0,0.3270440251572327,0.19736842105263158,67.0,1,11.0,83.01335999999999,2,14.0,3.1,0,0
5.0,0.25,0.28,65.0,1,13.0,83.01335999999999,2,23.0,4.5,0,0
6.0,0.16666666666666666,0.224,65.0,1,12.0,83.01335999999999,2,64.0,10.0,0,0
8.0,0.22988505747126436,0.16666666666666666,64.0,1,3.0,83.01335999999999,2,99.0,11.0,0,0
5.0,0.23148148148148148,0.28,80.0,1,12.0,69.46,2,93.0,9.1,0,0
4.0,0.3270440251572327,0.038461538461538464,78.0,1,14.0,71.85,2,99.0,21.0,0,0
4.0,0.5035460992907801,0.49444444444444446,78.0,1,5.0,69.46,2,1.0,1.0,1,1
7.0,0.2288135593220339,0.1511627906976744,71.0,1,11.0,69.36,2,40.0,4.0,0,1
5.0,0.2972972972972973,0.25842696629213485,71.0,1,7.0,69.24,2,19.0,2.4,0,0
5.0,0.1610738255033557,0.1276595744680851,70.0,1,8.0,70.47,2,99.0,23.0,0,0
6.0,0.16666666666666666,0.09803921568627451,68.0,1,3.0,69.53,2,84.0,8.7,0,0
6.0,0.2972972972972973,0.40131578947368424,67.0,1,13.0,69.28,2,27.0,3.1,0,0
4.0,0.16666666666666666,0.16296296296296298,67.0,1,10.0,68.83,2,14.0,1.8,0,1
4.0,0.16666666666666666,0.19318181818181818,66.0,1,4.0,70.05,2,99.0,11.0,0,0
4.0,0.2818181818181818,0.23255813953488372,66.0,1,2.0,83.01335999999999,2,99.0,16.0,0,0
3.0,0.3270440251572327,0.3613861386138614,66.0,1,6.0,83.01335999999999,2,86.0,8.1,0,0
5.0,0.24528301886792453,0.11666666666666667,65.0,1,1.0,70.26,2,61.0,6.3,0,0
5.0,0.16666666666666666,0.224,61.0,1,9.0,68.76,2,51.0,5.5,0,0
7.0,0.3270440251572327,0.19736842105263158,85.0,0,4.0,97.69,2,8.5,2.4,1,1
5.0,0.34814814814814815,0.49444444444444446,84.0,0,10.0,97.77,2,1.9,1.4,0,1
7.0,0.16666666666666666,0.28,83.0,0,13.0,98.01,2,30.0,4.1,0,0
4.0,0.22988505747126436,0.25842696629213485,81.0,0,9.0,83.01335999999999,2,53.0,10.0,0,0
4.0,0.16666666666666666,0.11904761904761904,80.0,0,1.0,98.96,2,51.0,13.0,0,0
6.0,0.24528301886792453,0.23255813953488372,80.0,0,12.0,97.86,2,33.0,7.7,0,0
5.0,0.2288135593220339,0.16296296296296298,79.0,0,3.0,99.29,2,6.5,2.0,0,0
4.0,0.25,0.1276595744680851,78.0,0,8.0,83.01335999999999,2,82.0,18.0,0,0
5.0,0.3225806451612903,0.3613861386138614,74.0,0,5.0,83.01335999999999,2,19.0,4.9,0,1
5.0,0.1610738255033557,0.1511627906976744,71.0,0,6.0,98.59,2,18.0,4.8,0,0
5.0,0.2549019607843137,0.19318181818181818,67.0,0,7.0,98.98,2,13.0,3.3,0,0
6.0,0.5035460992907801,0.40131578947368424,66.0,0,11.0,99.29,2,17.0,3.3,0,0
8.0,0.16666666666666666,0.09803921568627451,64.0,0,2.0,98.44,2,29.0,4.9,0,0
8.0,0.34814814814814815,0.16666666666666666,62.0,0,14.0,99.0,2,28.0,5.4,0,0
7.0,0.22988505747126436,0.49444444444444446,40.0,1,6.0,100.11,2,3.4,1.7,1,1
8.0,0.16666666666666666,0.16296296296296298,40.0,1,1.0,99.84,2,6.8,1.7,0,0
4.0,0.24528301886792453,0.45806451612903226,37.0,1,7.0,100.36,2,2.7,1.5,0,1
5.0,0.16666666666666666,0.21374045801526717,36.0,1,8.0,101.37,2,14.0,3.8,0,1
6.0,0.2818181818181818,0.25842696629213485,36.0,1,12.0,100.61,2,22.0,4.7,0,0
4.0,0.16666666666666666,0.14285714285714285,35.0,1,10.0,83.01335999999999,2,99.0,17.0,0,0
5.0,0.2288135593220339,0.1511627906976744,32.0,1,4.0,83.01335999999999,2,21.0,4.2,0,0
5.0,0.25,0.40131578947368424,28.0,1,9.0,100.81,2,10.0,2.8,0,0
6.0,0.18292682926829268,0.3613861386138614,26.0,1,11.0,83.01335999999999,2,23.0,6.4,0,0
9.0,0.1721311475409836,0.13793103448275862,24.0,1,5.0,101.08,2,25.0,5.6,0,0
5.0,0.1721311475409836,0.19736842105263158,22.0,1,2.0,83.01335999999999,2,99.0,20.0,0,0
7.0,0.24528301886792453,0.16666666666666666,10.0,1,3.0,100.81,2,18.0,3.4,0,0
6.0,0.16666666666666666,0.21374045801526717,59.0,1,10.0,109.69,3,7.9,2.2,0,0
5.0,0.14150943396226415,0.14285714285714285,57.0,1,4.0,110.33,3,7.8,2.8,0,1
6.0,0.23275862068965517,0.16296296296296298,56.0,1,2.0,109.26,3,11.0,2.8,0,0
8.0,0.2818181818181818,0.1276595744680851,53.0,1,6.0,109.1,3,13.0,3.2,0,0
6.0,0.34814814814814815,0.28,53.0,1,3.0,111.46,3,4.4,1.6,0,1
3.0,0.22988505747126436,0.16666666666666666,52.0,1,5.0,83.01335999999999,3,99.0,15.0,0,0
8.0,0.1610738255033557,0.19736842105263158,50.0,1,7.0,83.01335999999999,3,31.0,6.5,0,0
5.0,0.25,0.3613861386138614,50.0,1,9.0,83.01335999999999,3,12.0,4.2,0,0
8.0,0.16666666666666666,0.49444444444444446,46.0,1,8.0,109.43,3,8.9,2.7,1,1
6.0,0.16666666666666666,0.45806451612903226,46.0,1,1.0,112.03,3,2.9,1.4,0,0
4.0,0.16666666666666666,0.25842696629213485,60.0,1,12.0,57.58,3,22.0,5.2,0,0
3.0,0.232,0.28,52.0,1,9.0,83.01335999999999,3,72.0,15.0,0,0
3.0,0.34814814814814815,0.3613861386138614,52.0,1,11.0,57.53,3,7.6,1.9,0,0
3.0,0.23275862068965517,0.19736842105263158,52.0,1,3.0,83.01335999999999,3,41.0,8.5,0,0
7.0,0.24528301886792453,0.23255813953488372,51.0,1,1.0,56.89,3,7.4,2.2,1,1
5.0,0.2549019607843137,0.49444444444444446,51.0,1,7.0,57.51,3,5.8,2.3,0,0
4.0,0.1721311475409836,0.1276595744680851,49.0,1,2.0,57.53,3,41.0,10.0,0,0
9.0,0.16666666666666666,0.21374045801526717,49.0,1,8.0,57.01,3,24.0,4.2,0,1
5.0,0.22988505747126436,0.16296296296296298,49.0,1,4.0,57.71,3,48.0,8.5,0,0
4.0,0.2818181818181818,0.19318181818181818,48.0,1,10.0,83.01335999999999,3,20.0,6.3,0,0
4.0,0.5035460992907801,0.45806451612903226,44.0,1,6.0,57.87,3,3.0,1.4,0,1
4.0,0.1610738255033557,0.40131578947368424,43.0,1,5.0,58.04,3,4.3,1.7,0,0
6.0,0.232,0.28,59.0,1,8.0,69.71,3,6.3,1.8,0,0
5.0,0.1721311475409836,0.21374045801526717,56.0,1,4.0,70.39,3,5.8,1.7,0,1
5.0,0.16666666666666666,0.14285714285714285,56.0,1,11.0,70.13,3,32.0,7.3,0,0
4.0,0.2549019607843137,0.49444444444444446,52.0,1,9.0,83.01335999999999,3,8.1,2.8,0,0
4.0,0.2288135593220339,0.1511627906976744,52.0,1,12.0,83.01335999999999,3,99.0,18.0,0,0
3.0,0.3270440251572327,0.3613861386138614,51.0,1,5.0,69.98,3,2.3,1.4,1,1
4.0,0.25,0.19736842105263158,50.0,1,2.0,83.01335999999999,3,96.0,12.0,0,0
5.0,0.3225806451612903,0.25842696629213485,48.0,1,7.0,69.95,3,15.0,3.8,0,0
5.0,0.5035460992907801,0.45806451612903226,45.0,1,3.0,70.7,3,10.0,3.0,0,0
8.0,0.22988505747126436,0.40131578947368424,44.0,1,1.0,70.11,3,13.0,2.7,0,1
6.0,0.23275862068965517,0.09803921568627451,43.0,1,10.0,69.66,3,43.0,8.1,0,0
7.0,0.18292682926829268,0.11666666666666667,40.0,1,6.0,69.84,3,84.0,14.0,0,0
5.0,0.16666666666666666,0.09803921568627451,60.0,1,2.0,99.56,3,54.0,9.9,0,0
5.0,0.22988505747126436,0.49444444444444446,60.0,1,11.0,100.22,3,4.7,1.9,0,1
4.0,0.2818181818181818,0.23255813953488372,56.0,1,9.0,102.11,3,22.0,5.9,0,0
8.0,0.23148148148148148,0.19736842105263158,55.0,1,6.0,100.16,3,10.0,3.1,0,1
5.0,0.25,0.40131578947368424,54.0,1,5.0,100.29,3,3.4,1.5,1,1
4.0,0.23275862068965517,0.3613861386138614,52.0,1,10.0,83.01335999999999,3,7.5,2.6,0,0
6.0,0.24528301886792453,0.1276595744680851,49.0,1,3.0,100.36,3,13.0,3.2,0,0
7.0,0.16666666666666666,0.16296296296296298,46.0,1,8.0,83.01335999999999,3,65.0,11.0,0,0
8.0,0.14150943396226415,0.45806451612903226,45.0,1,1.0,100.12,3,4.5,1.6,0,0
5.0,0.232,0.28,45.0,1,7.0,100.64,3,46.0,8.4,0,0
3.0,0.2972972972972973,0.19318181818181818,44.0,1,12.0,101.24,3,23.0,6.0,0,0
9.0,0.1721311475409836,0.13793103448275862,43.0,1,4.0,99.62,3,21.0,5.0,0,0
4.0,0.18292682926829268,0.25842696629213485,80.0,1,7.0,83.01335999999999,3,31.0,5.8,0,0
5.0,0.23275862068965517,0.16296296296296298,78.0,1,11.0,69.37,3,27.0,4.6,0,1
6.0,0.16666666666666666,0.40131578947368424,77.0,1,5.0,69.69,3,24.0,4.1,1,1
8.0,0.14150943396226415,0.49444444444444446,77.0,1,9.0,69.08,3,9.8,2.3,0,0
5.0,0.5035460992907801,0.45806451612903226,72.0,1,1.0,70.04,3,7.7,1.9,0,0
6.0,0.2818181818181818,0.21374045801526717,68.0,1,10.0,69.69,3,22.0,3.9,0,0
4.0,0.3270440251572327,0.3613861386138614,67.0,1,2.0,69.6,3,1.6,1.1,0,1
6.0,0.2288135593220339,0.13793103448275862,66.0,1,8.0,70.02,3,86.0,13.0,0,0
4.0,0.232,0.19318181818181818,64.0,1,6.0,83.01335999999999,3,5.8,1.7,0,0
5.0,0.22988505747126436,0.16666666666666666,62.0,1,3.0,71.18,3,81.0,8.7,0,0
5.0,0.2549019607843137,0.11666666666666667,61.0,1,12.0,70.12,3,99.0,18.0,0,0
5.0,0.25,0.23255813953488372,61.0,1,4.0,70.37,3,51.0,9.0,0,0
4.0,0.2818181818181818,0.19318181818181818,78.0,1,3.0,83.01335999999999,3,2.8,1.6,0,1
4.0,0.25,0.1276595744680851,76.0,1,1.0,83.01335999999999,3,25.0,8.0,0,0
8.0,0.2549019607843137,0.40131578947368424,76.0,1,2.0,99.67,3,5.8,2.0,0,0
5.0,0.3270440251572327,0.3613861386138614,72.0,1,6.0,99.88,3,5.0,1.6,1,1
7.0,0.16666666666666666,0.21374045801526717,69.0,1,12.0,99.66,3,27.0,5.0,0,0
6.0,0.18292682926829268,0.14285714285714285,68.0,1,8.0,99.18,3,8.4,2.2,0,0
4.0,0.2972972972972973,0.13793103448275862,68.0,1,7.0,83.01335999999999,3,16.0,4.5,0,0
4.0,0.1721311475409836,0.23255813953488372,66.0,1,4.0,83.01335999999999,3,99.0,19.0,0,0
4.0,0.232,0.49444444444444446,65.0,1,10.0,83.01335999999999,3,9.7,3.3,0,0
7.0,0.22988505747126436,0.16666666666666666,65.0,1,9.0,100.66,3,47.0,9.6,0,0
4.0,0.5035460992907801,0.45806451612903226,64.0,1,5.0,83.01335999999999,3,11.0,2.6,0,0
4.0,0.16666666666666666,0.28,63.0,1,11.0,83.01335999999999,3,78.0,15.0,0,1
6.0,0.23148148148148148,0.28,80.0,1,1.0,71.05,3,23.0,5.8,1,1
6.0,0.5035460992907801,0.45806451612903226,78.0,1,6.0,69.86,3,2.4,1.4,0,1
5.0,0.1610738255033557,0.21374045801526717,74.0,1,5.0,83.01335999999999,3,55.0,9.2,0,0
5.0,0.16666666666666666,0.1276595744680851,71.0,1,2.0,71.48,3,16.0,4.0,0,0
4.0,0.16666666666666666,0.16296296296296298,70.0,1,4.0,83.01335999999999,3,65.0,13.0,0,0
5.0,0.16666666666666666,0.40131578947368424,65.0,1,3.0,70.16,3,4.8,1.8,0,0
4.0,0.3270440251572327,0.038461538461538464,65.0,1,11.0,70.41,3,21.0,5.8,0,0
6.0,0.2818181818181818,0.19318181818181818,65.0,1,8.0,69.83,3,25.0,4.9,0,0
5.0,0.18292682926829268,0.14285714285714285,62.0,1,12.0,70.05,3,12.0,3.1,0,0
4.0,0.34814814814814815,0.3613861386138614,62.0,1,10.0,70.59,3,20.0,5.6,0,0
4.0,0.23275862068965517,0.25842696629213485,61.0,1,9.0,83.01335999999999,3,15.0,3.5,0,0
5.0,0.24528301886792453,0.19736842105263158,60.0,1,7.0,70.2,3,5.4,1.6,0,1
3.0,0.1610738255033557,0.1958762886597938,52.0,1,12.0,83.01335999999999,2,58.0,9.3,0,0
3.0,0.23275862068965517,0.40131578947368424,52.0,1,13.0,83.01335999999999,2,7.0,2.1,0,0
4.0,0.5035460992907801,0.45806451612903226,52.0,1,7.0,83.01335999999999,2,2.1,1.5,0,0
3.0,0.22988505747126436,0.49444444444444446,52.0,1,10.0,57.56,2,6.8,1.9,0,0
3.0,0.34814814814814815,0.3613861386138614,52.0,1,8.0,83.01335999999999,2,18.0,3.6,1,1
5.0,0.22988505747126436,0.13793103448275862,52.0,1,14.0,83.01335999999999,2,99.0,19.0,0,0
3.0,0.18292682926829268,0.14285714285714285,52.0,1,6.0,83.01335999999999,2,58.0,8.8,0,0
4.0,0.16666666666666666,0.28,49.0,1,2.0,57.28,2,8.3,2.5,0,0
5.0,0.232,0.09803921568627451,49.0,1,9.0,56.09,2,18.0,3.8,0,1
4.0,0.16666666666666666,0.1276595744680851,49.0,1,1.0,58.99,2,56.0,11.0,0,0
